crop_name	country_code	adm_id	season_name	planting_year	planting_date	harvest_year	harvest_date	yield	production	planted_area	harvest_area
maize	IN	IN-14-0002				2008		1.605	28370		17680
maize	IN	IN-14-0002				2009		1.931	37050		19190
maize	IN	IN-14-0002				2010		1.995	38900		19500
maize	IN	IN-14-0002				2011		2.063	18880		9150
maize	IN	IN-14-0002				2012		2.353	22350		9500
maize	IN	IN-14-0002				2013		2.343	22400		9560
maize	IN	IN-14-0002				2014		2.003	19870		9920
maize	IN	IN-14-0002				2015		2.315	21000		9070
maize	IN	IN-14-0002				2016		3.276	28540		8710
maize	IN	IN-14-0002				2017		3.264	30350		9300
maize	IN	IN-14-0003				1990		0.857	600		700
maize	IN	IN-14-0003				1991		0.9	900		1000
maize	IN	IN-14-0003				1992		1.4	1400		1000
maize	IN	IN-14-0003				1993		1.444	1300		900
maize	IN	IN-14-0003				1994		0.857	600		700
maize	IN	IN-14-0003				1995		1.143	800		700
maize	IN	IN-14-0003				1996		1	800		800
maize	IN	IN-14-0003				1997		0.875	700		800
maize	IN	IN-14-0003				1998		0.889	800		900
maize	IN	IN-14-0003				1999		1.127	620		550
maize	IN	IN-14-0003				2000		0.949	560		590
maize	IN	IN-14-0003				2001		0.574	350		610
maize	IN	IN-14-0003				2002		1.118	760		680
maize	IN	IN-14-0003				2003		0.946	1580		1670
maize	IN	IN-14-0003				2004		1.064	830		780
maize	IN	IN-14-0003				2005		1.064	830		780
maize	IN	IN-14-0003				2006		0.882	1860		2110
maize	IN	IN-14-0003				2007		1.128	2470		2190
maize	IN	IN-14-0003				2008		1.073	1030		960
maize	IN	IN-14-0003				2009		1.25	1050		840
maize	IN	IN-14-0003				2010		1.333	1600		1200
maize	IN	IN-14-0003				2011		1.111	100		90
maize	IN	IN-14-0003				2012		1.632	310		190
maize	IN	IN-14-0003				2013		1.864	410		220
maize	IN	IN-14-0003				2014		1.719	980		570
maize	IN	IN-14-0003				2015		1.477	650		440
maize	IN	IN-14-0003				2016		1.837	700		380
maize	IN	IN-14-0003				2017		1.918	770		400
maize	IN	IN-14-0004				1990		1.084	12900		11900
maize	IN	IN-14-0004				1991		1.262	15400		12200
maize	IN	IN-14-0004				1992		1.403	16700		11900
maize	IN	IN-14-0004				1993		1.597	19000		11900
maize	IN	IN-14-0004				1994		1.035	11700		11300
maize	IN	IN-14-0004				1995		1.345	16000		11900
maize	IN	IN-14-0004				1996		1.281	14600		11400
maize	IN	IN-14-0004				1997		1.115	12600		11300
maize	IN	IN-14-0004				1998		1.265	6200		4900
maize	IN	IN-14-0004				1999		1.378	6670		4840
maize	IN	IN-14-0004				2000		0.971	4420		4550
maize	IN	IN-14-0004				2001		0.715	3340		4670
maize	IN	IN-14-0004				2002		1.197	5480		4580
maize	IN	IN-14-0004				2003		1.238	5460		4410
maize	IN	IN-14-0004				2004		1.318	5550		4210
maize	IN	IN-14-0004				2005		1.318	5550		4210
maize	IN	IN-14-0004				2006		1.162	4740		4080
maize	IN	IN-14-0004				2007		1.352	5150		3810
maize	IN	IN-14-0004				2008		1.26	4600		3650
maize	IN	IN-14-0004				2009		1.621	9210		5680
maize	IN	IN-14-0004				2010		1.737	9900		5700
maize	IN	IN-14-0004				2011		1.375	4550		3310
maize	IN	IN-14-0004				2012		1.781	5360		3010
maize	IN	IN-14-0004				2013		1.871	5650		3020
maize	IN	IN-14-0004				2014		1.822	5740		3150
maize	IN	IN-14-0004				2015		1.535	4620		3010
maize	IN	IN-14-0004				2016		2.272	6540		2880
maize	IN	IN-14-0004				2017		1.971	4960		2520
maize	IN	IN-14-0005				1990		1.226	10300		8400
maize	IN	IN-14-0005				1991		1.277	10600		8300
maize	IN	IN-14-0005				1992		1.786	15000		8400
maize	IN	IN-14-0005				1993		1.855	15400		8300
maize	IN	IN-14-0005				1994		1.065	8200		7700
maize	IN	IN-14-0005				1995		1.551	12100		7800
maize	IN	IN-14-0005				1996		1.312	10100		7700
maize	IN	IN-14-0005				1997		1.208	9300		7700
maize	IN	IN-14-0005				1998		1.39	10700		7700
maize	IN	IN-14-0005				1999		1.667	1500		900
maize	IN	IN-14-0005				2000		1.178	1060		900
maize	IN	IN-14-0005				2001		0.793	730		920
maize	IN	IN-14-0005				2002		1.38	1380		1000
maize	IN	IN-14-0005				2003		1.296	1270		980
maize	IN	IN-14-0005				2004		1.357	1330		980
maize	IN	IN-14-0005				2005		1.357	1330		980
maize	IN	IN-14-0005				2006		1.363	1390		1020
maize	IN	IN-14-0005				2007		1.647	1680		1020
maize	IN	IN-14-0005				2008		1.505	1520		1010
maize	IN	IN-14-0005				2009		1.268	1230		970
maize	IN	IN-14-0005				2010		1.7	1700		1000
maize	IN	IN-14-0005				2011		1.561	1530		980
maize	IN	IN-14-0005				2012		2.016	1270		630
maize	IN	IN-14-0005				2013		2.131	2110		990
maize	IN	IN-14-0005				2014		2.076	1910		920
maize	IN	IN-14-0005				2015		2.105	2210		1050
maize	IN	IN-14-0005				2016		2.468	2190		890
maize	IN	IN-14-0005				2017		2.487	2130		860
maize	IN	IN-14-0006				1990		0.92	42500		46200
maize	IN	IN-14-0006				1991		1.113	51400		46200
maize	IN	IN-14-0006				1992		1.2	56300		46900
maize	IN	IN-14-0006				1993		1.172	55800		47600
maize	IN	IN-14-0006				1994		0.447	19300		43200
maize	IN	IN-14-0006				1995		1.523	69000		45300
maize	IN	IN-14-0006				1996		1.142	51400		45000
maize	IN	IN-14-0006				1997		1.129	50000		44300
maize	IN	IN-14-0006				1998		1.552	56500		36400
maize	IN	IN-14-0006				1999		1.601	59690		37290
maize	IN	IN-14-0006				2000		1.352	50440		37320
maize	IN	IN-14-0006				2001		0.574	21280		37070
maize	IN	IN-14-0006				2002		1.243	46670		37540
maize	IN	IN-14-0006				2003		1.32	48900		37050
maize	IN	IN-14-0006				2004		1.338	49600		37080
maize	IN	IN-14-0006				2005		1.338	49600		37080
maize	IN	IN-14-0006				2006		0.91	33580		36910
maize	IN	IN-14-0006				2007		1.493	54960		36800
maize	IN	IN-14-0006				2008		1.345	48600		36130
maize	IN	IN-14-0006				2009		1.142	40870		35790
maize	IN	IN-14-0006				2010		1.763	63100		35800
maize	IN	IN-14-0006				2011		1.395	12260		8790
maize	IN	IN-14-0006				2012		2.02	18600		9210
maize	IN	IN-14-0006				2013		2.03	19160		9440
maize	IN	IN-14-0006				2014		1.792	16680		9310
maize	IN	IN-14-0006				2015		2.031	19150		9430
maize	IN	IN-14-0006				2016		2.169	20540		9470
maize	IN	IN-14-0006				2017		2.141	19320		9030
maize	IN	IN-06-0007				1990		0.978	8700		8900
maize	IN	IN-06-0007				1991		0.92	8000		8700
maize	IN	IN-06-0007				1992		1.674	14400		8600
maize	IN	IN-06-0007				1993		1.289	11600		9000
maize	IN	IN-06-0007				1994		0.954	8300		8700
maize	IN	IN-06-0007				1995		1.163	10000		8600
maize	IN	IN-06-0007				1996		1.07	9200		8600
maize	IN	IN-06-0007				1997		1.035	8800		8500
maize	IN	IN-06-0007				1998		1.106	5200		4700
maize	IN	IN-06-0007				1999		1.591	7000		4400
maize	IN	IN-06-0007				2000		2.093	9000		4300
maize	IN	IN-06-0007				2001		2.295	10100		4400
maize	IN	IN-06-0007				2002		2.523	11100		4400
maize	IN	IN-06-0007				2003		2.5	11000		4400
maize	IN	IN-06-0007				2004		2.064	9390		4550
maize	IN	IN-06-0007				2005		1.665	7760		4660
maize	IN	IN-06-0007				2006		0.862	3700		4290
maize	IN	IN-06-0007				2007		1.156	5200		4500
maize	IN	IN-06-0007				2008		1.32	6600		5000
maize	IN	IN-06-0007				2009		1.07	4600		4300
maize	IN	IN-06-0007				2010		1.326	5700		4300
maize	IN	IN-06-0007				2011		1.188	5700		4800
maize	IN	IN-06-0007				2012		1.947	8780		4510
maize	IN	IN-06-0007				2013		1.389	6000		4320
maize	IN	IN-06-0007				2014		3	30000		10000
maize	IN	IN-06-0007				2015		1.5	9000		6000
maize	IN	IN-06-0007				2016		2.429	17000		7000
maize	IN	IN-06-0007				2017		2.504	17530		7000
maize	IN	IN-06-0008				1990		1.043	4900		4700
maize	IN	IN-06-0008				1991		1.045	4600		4400
maize	IN	IN-06-0008				1992		1.622	7300		4500
maize	IN	IN-06-0008				1993		1.63	7500		4600
maize	IN	IN-06-0008				1994		0.696	3200		4600
maize	IN	IN-06-0008				1995		1.565	7200		4600
maize	IN	IN-06-0008				1996		1.28	6400		5000
maize	IN	IN-06-0008				1997		0.957	4400		4600
maize	IN	IN-06-0008				1998		1.435	6600		4600
maize	IN	IN-06-0008				1999		1.652	7600		4600
maize	IN	IN-06-0008				2000		1.543	7100		4600
maize	IN	IN-06-0008				2001		2.311	10400		4500
maize	IN	IN-06-0008				2002		2.159	9500		4400
maize	IN	IN-06-0008				2003		1.864	8200		4400
maize	IN	IN-06-0008				2004		1.63	7140		4380
maize	IN	IN-06-0008				2005		1.827	8110		4440
maize	IN	IN-06-0008				2006		1.034	4510		4360
maize	IN	IN-06-0008				2007		1.295	5700		4400
maize	IN	IN-06-0008				2008		1.339	7500		5600
maize	IN	IN-06-0008				2009		1.19	5000		4200
maize	IN	IN-06-0008				2010		1.535	6600		4300
maize	IN	IN-06-0008				2011		1.302	5600		4300
maize	IN	IN-06-0008				2012		2.352	9950		4230
maize	IN	IN-06-0008				2013		1.72	7380		4290
maize	IN	IN-06-0008				2014		2.625	21000		8000
maize	IN	IN-06-0008				2015		2	18000		9000
maize	IN	IN-06-0008				2016		3	27000		9000
maize	IN	IN-06-0008				2017		2.925	29370		10040
maize	IN	IN-06-0009				1990		3.062	129200		42200
maize	IN	IN-06-0009				1991		1.893	83100		43900
maize	IN	IN-06-0009				1992		1.907	83900		44000
maize	IN	IN-06-0009				1993		1.899	102900		54200
maize	IN	IN-06-0009				1994		1.116	53700		48100
maize	IN	IN-06-0009				1995		1.913	94900		49600
maize	IN	IN-06-0009				1996		1.651	82900		50200
maize	IN	IN-06-0009				1997		2.72	145800		53600
maize	IN	IN-06-0009				1998		2.178	120900		55500
maize	IN	IN-06-0009				1999		2.24	188800		84300
maize	IN	IN-06-0009				2000		2.262	158600		70100
maize	IN	IN-06-0009				2001		1.984	160100		80700
maize	IN	IN-06-0009				2002		2.664	196100		73600
maize	IN	IN-06-0009				2003		2.95	241900		82000
maize	IN	IN-06-0009				2004		2.086	158540		76010
maize	IN	IN-06-0009				2005		1.877	139940		74550
maize	IN	IN-06-0009				2006		1.858	158200		85130
maize	IN	IN-06-0009				2007		2.353	216700		92100
maize	IN	IN-06-0009				2008		2.193	203500		92800
maize	IN	IN-06-0009				2009		2.622	233100		88900
maize	IN	IN-06-0009				2010		2.957	279100		94400
maize	IN	IN-06-0009				2011		4.299	423900		98600
maize	IN	IN-06-0009				2012		3.585	483900		134980
maize	IN	IN-06-0009				2013		1.123	173170		154250
maize	IN	IN-06-0009				2014		3.385	220000		65000
maize	IN	IN-06-0009				2015		5.026	980000		195000
maize	IN	IN-06-0009				2016		5.028	1071000		213000
maize	IN	IN-06-0009				2017		5.034	1326450		263500
maize	IN	IN-06-0010				1990		1.25	500		400
maize	IN	IN-06-0010				1991		1.25	500		400
maize	IN	IN-06-0010				1992		2	800		400
maize	IN	IN-06-0010				1993		1.6	800		500
maize	IN	IN-06-0010				1994		1.2	600		500
maize	IN	IN-06-0010				1995		1.5	600		400
maize	IN	IN-06-0010				1996		1.75	700		400
maize	IN	IN-06-0010				1997		1.75	700		400
maize	IN	IN-06-0010				1998		1.75	700		400
maize	IN	IN-06-0010				1999		1.6	800		500
maize	IN	IN-06-0010				2000		2.2	1100		500
maize	IN	IN-06-0010				2001		2.833	1700		600
maize	IN	IN-06-0010				2002		2.833	1700		600
maize	IN	IN-06-0010				2003		2.5	1500		600
maize	IN	IN-06-0010				2004		1.984	1250		630
maize	IN	IN-06-0010				2005		1.894	1250		660
maize	IN	IN-06-0010				2006		1.262	770		610
maize	IN	IN-06-0010				2007		1.5	900		600
maize	IN	IN-06-0010				2008		1.8	900		500
maize	IN	IN-06-0010				2009		1.333	800		600
maize	IN	IN-06-0010				2010		1.5	900		600
maize	IN	IN-06-0010				2011		1.5	900		600
maize	IN	IN-06-0010				2012		2.809	2500		890
maize	IN	IN-06-0010				2013		1.461	1490		1020
maize	IN	IN-06-0010				2014		1.889	17000		9000
maize	IN	IN-06-0010				2015		3.333	10000		3000
maize	IN	IN-06-0010				2016		1.75	7000		4000
maize	IN	IN-06-0010				2017		1.768	8840		5000
maize	IN	IN-06-0011				1990		0.988	8500		8600
maize	IN	IN-06-0011				1991		0.494	4200		8500
maize	IN	IN-06-0011				1992		1.393	12400		8900
maize	IN	IN-06-0011				1993		1.322	11900		9000
maize	IN	IN-06-0011				1994		0.886	7800		8800
maize	IN	IN-06-0011				1995		1.067	9600		9000
maize	IN	IN-06-0011				1996		1.215	11300		9300
maize	IN	IN-06-0011				1997		0.936	8800		9400
maize	IN	IN-06-0011				1998		1.242	11800		9500
maize	IN	IN-06-0011				1999		1.62	20900		12900
maize	IN	IN-06-0011				2000		0.887	12500		14100
maize	IN	IN-06-0011				2001		2.02	30300		15000
maize	IN	IN-06-0011				2002		1.307	19600		15000
maize	IN	IN-06-0011				2003		1.879	26300		14000
maize	IN	IN-06-0011				2004		1.314	15120		11510
maize	IN	IN-06-0011				2005		1.332	16660		12510
maize	IN	IN-06-0011				2006		1.026	12820		12500
maize	IN	IN-06-0011				2007		1.202	14300		11900
maize	IN	IN-06-0011				2008		1.144	13500		11800
maize	IN	IN-06-0011				2009		1.095	12700		11600
maize	IN	IN-06-0011				2010		1.269	15100		11900
maize	IN	IN-06-0011				2011		1.071	15100		14100
maize	IN	IN-06-0011				2012		2.555	46980		18390
maize	IN	IN-06-0011				2013		1.838	40520		22050
maize	IN	IN-06-0011				2014		3.6	72000		20000
maize	IN	IN-06-0011				2015		0.347	25000		72000
maize	IN	IN-06-0011				2016		4.621	536000		116000
maize	IN	IN-06-0011				2017		4.64	462560		99700
maize	IN	IN-06-0012				1990		1.601	52500		32800
maize	IN	IN-06-0012				1991		0.945	30800		32600
maize	IN	IN-06-0012				1992		1.397	46100		33000
maize	IN	IN-06-0012				1993		1.867	63300		33900
maize	IN	IN-06-0012				1994		1	33800		33800
maize	IN	IN-06-0012				1995		1.499	51100		34100
maize	IN	IN-06-0012				1996		1.515	51800		34200
maize	IN	IN-06-0012				1997		1.484	52400		35300
maize	IN	IN-06-0012				1998		1.467	51800		35300
maize	IN	IN-06-0012				1999		1.383	24900		18000
maize	IN	IN-06-0012				2000		1.685	30000		17800
maize	IN	IN-06-0012				2001		2	35800		17900
maize	IN	IN-06-0012				2002		1.619	29300		18100
maize	IN	IN-06-0012				2003		1.814	33200		18300
maize	IN	IN-06-0012				2004		1.372	25030		18250
maize	IN	IN-06-0012				2005		1.348	24230		17970
maize	IN	IN-06-0012				2006		0.89	16070		18060
maize	IN	IN-06-0012				2007		1.127	20400		18100
maize	IN	IN-06-0012				2008		1.157	21400		18500
maize	IN	IN-06-0012				2009		1.006	18100		18000
maize	IN	IN-06-0012				2010		1.295	22800		17600
maize	IN	IN-06-0012				2011		0.893	15900		17800
maize	IN	IN-06-0012				2012		1.201	21370		17800
maize	IN	IN-06-0012				2013		1.754	32500		18530
maize	IN	IN-06-0012				2014		2	36000		18000
maize	IN	IN-06-0012				2015		2.158	41000		19000
maize	IN	IN-06-0012				2016		2.421	46000		19000
maize	IN	IN-06-0012				2017		2.11	41150		19500
maize	IN	IN-06-0013				1990		1.089	4900		4500
maize	IN	IN-06-0013				1991		1.047	4500		4300
maize	IN	IN-06-0013				1992		1.535	6600		4300
maize	IN	IN-06-0013				1993		1.4	6300		4500
maize	IN	IN-06-0013				1994		1.075	4300		4000
maize	IN	IN-06-0013				1995		1.5	6000		4000
maize	IN	IN-06-0013				1996		1.39	5700		4100
maize	IN	IN-06-0013				1997		1.098	4500		4100
maize	IN	IN-06-0013				1998		1.238	5200		4200
maize	IN	IN-06-0013				1999		1.4	5600		4000
maize	IN	IN-06-0013				2000		1.737	6600		3800
maize	IN	IN-06-0013				2001		1.711	6500		3800
maize	IN	IN-06-0013				2002		1.378	5100		3700
maize	IN	IN-06-0013				2003		1.718	6700		3900
maize	IN	IN-06-0013				2004		1.31	5240		4000
maize	IN	IN-06-0013				2005		1.31	4900		3740
maize	IN	IN-06-0013				2006		0.866	3300		3810
maize	IN	IN-06-0013				2007		1.086	3800		3500
maize	IN	IN-06-0013				2008		1.123	7300		6500
maize	IN	IN-06-0013				2009		1.265	4300		3400
maize	IN	IN-06-0013				2010		1.235	4200		3400
maize	IN	IN-06-0013				2011		1.324	4500		3400
maize	IN	IN-06-0013				2012		2.057	6110		2970
maize	IN	IN-06-0013				2013		0.586	1630		2780
maize	IN	IN-06-0013				2014		1.75	14000		8000
maize	IN	IN-06-0013				2015		1	5000		5000
maize	IN	IN-06-0013				2016		1.2	6000		5000
maize	IN	IN-06-0013				2017		1.05	3780		3600
maize	IN	IN-06-0014				1990		1.25	3000		2400
maize	IN	IN-06-0014				1991		1	2300		2300
maize	IN	IN-06-0014				1992		1.667	4000		2400
maize	IN	IN-06-0014				1993		1.522	3500		2300
maize	IN	IN-06-0014				1994		1.143	2400		2100
maize	IN	IN-06-0014				1995		1.524	3200		2100
maize	IN	IN-06-0014				1996		1.455	3200		2200
maize	IN	IN-06-0014				1997		1.238	2600		2100
maize	IN	IN-06-0014				1998		1.286	2700		2100
maize	IN	IN-06-0014				1999		1.667	3500		2100
maize	IN	IN-06-0014				2000		1.773	3900		2200
maize	IN	IN-06-0014				2001		2.273	5000		2200
maize	IN	IN-06-0014				2002		1.773	3900		2200
maize	IN	IN-06-0014				2003		2.2	4400		2000
maize	IN	IN-06-0014				2004		1.662	3490		2100
maize	IN	IN-06-0014				2005		1.751	3520		2010
maize	IN	IN-06-0014				2006		1.104	2230		2020
maize	IN	IN-06-0014				2007		1.263	2400		1900
maize	IN	IN-06-0014				2008		1.864	4100		2200
maize	IN	IN-06-0014				2009		1.714	3600		2100
maize	IN	IN-06-0014				2010		1.944	3500		1800
maize	IN	IN-06-0014				2011		1.8	3600		2000
maize	IN	IN-06-0014				2012		2.615	4680		1790
maize	IN	IN-06-0014				2013		1.452	2440		1680
maize	IN	IN-06-0014				2014		2.111	19000		9000
maize	IN	IN-06-0014				2015		2.2	11000		5000
maize	IN	IN-06-0014				2016		1.8	9000		5000
maize	IN	IN-06-0014				2017		1.917	9740		5080
maize	IN	IN-06-0015				1990		0.763	2900		3800
maize	IN	IN-06-0015				1991		0.789	1500		1900
maize	IN	IN-06-0015				1992		1.382	4700		3400
maize	IN	IN-06-0015				1993		1.241	3600		2900
maize	IN	IN-06-0015				1994		0.84	2100		2500
maize	IN	IN-06-0015				1995		0.913	2100		2300
maize	IN	IN-06-0015				1996		0.955	2100		2200
maize	IN	IN-06-0015				1997		0.85	1700		2000
maize	IN	IN-06-0015				1998		0.87	2000		2300
maize	IN	IN-06-0015				1999		1.15	2300		2000
maize	IN	IN-06-0015				2000		1.611	2900		1800
maize	IN	IN-06-0015				2001		1.632	3100		1900
maize	IN	IN-06-0015				2002		0.842	1600		1900
maize	IN	IN-06-0015				2003		1.217	2800		2300
maize	IN	IN-06-0015				2004		0.738	1690		2290
maize	IN	IN-06-0015				2005		1.009	2230		2210
maize	IN	IN-06-0015				2006		0.481	1150		2390
maize	IN	IN-06-0015				2007		0.677	2100		3100
maize	IN	IN-06-0015				2008		0.895	1700		1900
maize	IN	IN-06-0015				2009		0.621	1800		2900
maize	IN	IN-06-0015				2010		0.724	2100		2900
maize	IN	IN-06-0015				2011		0.591	2600		4400
maize	IN	IN-06-0015				2012		0.827	1820		2200
maize	IN	IN-06-0015				2013		0.509	870		1710
maize	IN	IN-06-0015				2014		1.4	14000		10000
maize	IN	IN-06-0015				2015		2	2000		1000
maize	IN	IN-06-0015				2016		2	2000		1000
maize	IN	IN-06-0015				2017		1.053	1790		1700
maize	IN	IN-06-0016				1990		0.857	600		700
maize	IN	IN-06-0016				1991		0.571	400		700
maize	IN	IN-06-0016				1992		1.286	900		700
maize	IN	IN-06-0016				1993		1	800		800
maize	IN	IN-06-0016				1994		0.714	500		700
maize	IN	IN-06-0016				1995		0.714	500		700
maize	IN	IN-06-0016				1996		1	700		700
maize	IN	IN-06-0016				1997		0.857	600		700
maize	IN	IN-06-0016				1998		0.889	800		900
maize	IN	IN-06-0016				1999		1	700		700
maize	IN	IN-06-0016				2000		0.833	500		600
maize	IN	IN-06-0016				2001		1.167	700		600
maize	IN	IN-06-0016				2002		0.833	500		600
maize	IN	IN-06-0016				2003		1.143	800		700
maize	IN	IN-06-0016				2004		0.904	660		730
maize	IN	IN-06-0016				2005		0.87	600		690
maize	IN	IN-06-0016				2006		0.508	310		610
maize	IN	IN-06-0016				2007		0.571	400		700
maize	IN	IN-06-0016				2008		0.667	600		900
maize	IN	IN-06-0016				2009		0.625	500		800
maize	IN	IN-06-0016				2010		0.625	500		800
maize	IN	IN-06-0016				2011		0.375	300		800
maize	IN	IN-06-0016				2012		0.554	310		560
maize	IN	IN-06-0016				2013		0.774	410		530
maize	IN	IN-06-0016				2014		1.444	13000		9000
maize	IN	IN-06-0016				2015		1	1000		1000
maize	IN	IN-06-0016				2016		1	1000		1000
maize	IN	IN-06-0016				2017		0.845	930		1100
maize	IN	IN-06-0017				1990		0.926	2500		2700
maize	IN	IN-06-0017				1991		0.346	900		2600
maize	IN	IN-06-0017				1992		1.192	3100		2600
maize	IN	IN-06-0017				1993		1.269	3300		2600
maize	IN	IN-06-0017				1994		0.808	2100		2600
maize	IN	IN-06-0017				1995		0.923	2400		2600
maize	IN	IN-06-0017				1996		0.92	2300		2500
maize	IN	IN-06-0017				1997		0.875	2100		2400
maize	IN	IN-06-0017				1998		0.72	1800		2500
maize	IN	IN-06-0017				1999		1.04	2600		2500
maize	IN	IN-06-0017				2000		0.963	2600		2700
maize	IN	IN-06-0017				2001		1.28	3200		2500
maize	IN	IN-06-0017				2002		0.917	2200		2400
maize	IN	IN-06-0017				2003		1	2500		2500
maize	IN	IN-06-0017				2004		0.668	1690		2530
maize	IN	IN-06-0017				2005		0.838	1960		2340
maize	IN	IN-06-0017				2006		0.408	890		2180
maize	IN	IN-06-0017				2007		0.6	1200		2000
maize	IN	IN-06-0017				2008		0.864	1900		2200
maize	IN	IN-06-0017				2009		0.542	1300		2400
maize	IN	IN-06-0017				2010		0.923	2400		2600
maize	IN	IN-06-0017				2011		0.617	2900		4700
maize	IN	IN-06-0017				2012		1.508	3860		2560
maize	IN	IN-06-0017				2013		1.359	4730		3480
maize	IN	IN-06-0017				2014		1.625	13000		8000
maize	IN	IN-06-0017				2015		1.5	3000		2000
maize	IN	IN-06-0017				2016		2	4000		2000
maize	IN	IN-06-0017				2017		1.35	3510		2600
maize	IN	IN-06-0018				1990		0.8	1200		1500
maize	IN	IN-06-0018				1991		0.6	900		1500
maize	IN	IN-06-0018				1992		1.125	1800		1600
maize	IN	IN-06-0018				1993		1	1600		1600
maize	IN	IN-06-0018				1994		0.688	1100		1600
maize	IN	IN-06-0018				1995		0.929	1300		1400
maize	IN	IN-06-0018				1996		0.8	1200		1500
maize	IN	IN-06-0018				1997		0.625	1000		1600
maize	IN	IN-06-0018				1998		0.933	1400		1500
maize	IN	IN-06-0018				1999		1.077	1400		1300
maize	IN	IN-06-0018				2000		1.083	1300		1200
maize	IN	IN-06-0018				2001		1.273	1400		1100
maize	IN	IN-06-0018				2002		1.273	1400		1100
maize	IN	IN-06-0018				2003		1.091	1200		1100
maize	IN	IN-06-0018				2004		0.802	890		1110
maize	IN	IN-06-0018				2005		0.824	750		910
maize	IN	IN-06-0018				2006		0.543	630		1160
maize	IN	IN-06-0018				2007		0.636	700		1100
maize	IN	IN-06-0018				2008		0.846	1100		1300
maize	IN	IN-06-0018				2009		0.583	700		1200
maize	IN	IN-06-0018				2010		0.667	800		1200
maize	IN	IN-06-0018				2011		0.625	1000		1600
maize	IN	IN-06-0018				2012		0.786	920		1170
maize	IN	IN-06-0018				2013		0.974	1110		1140
maize	IN	IN-06-0018				2014		1.714	12000		7000
maize	IN	IN-06-0018				2015		1.5	3000		2000
maize	IN	IN-06-0018				2016		1.5	6000		4000
maize	IN	IN-06-0018				2017		0.835	1820		2180
maize	IN	IN-06-0019				1990		1.168	38300		32800
maize	IN	IN-06-0019				1991		0.871	27700		31800
maize	IN	IN-06-0019				1992		1.258	42900		34100
maize	IN	IN-06-0019				1993		1.293	44600		34500
maize	IN	IN-06-0019				1994		0.98	34600		35300
maize	IN	IN-06-0019				1995		1.271	45000		35400
maize	IN	IN-06-0019				1996		1.157	41300		35700
maize	IN	IN-06-0019				1997		0.901	32000		35500
maize	IN	IN-06-0019				1998		1.163	41400		35600
maize	IN	IN-06-0019				1999		1.42	53100		37400
maize	IN	IN-06-0019				2000		1.574	57300		36400
maize	IN	IN-06-0019				2001		1.365	49000		35900
maize	IN	IN-06-0019				2002		1.606	57000		35500
maize	IN	IN-06-0019				2003		1.69	61000		36100
maize	IN	IN-06-0019				2004		1.412	50550		35800
maize	IN	IN-06-0019				2005		1.132	40580		35850
maize	IN	IN-06-0019				2006		0.776	27880		35910
maize	IN	IN-06-0019				2007		0.945	34400		36400
maize	IN	IN-06-0019				2008		1.142	42500		37200
maize	IN	IN-06-0019				2009		0.924	8500		9200
