crop_name	adm_id	year	ndvi
wheat	IN-06-1060	2021	0.434625
wheat	IN-06-1060	2022	0.441414634
wheat	IN-06-1060	2023	0.433414634
wheat	IN-06-0040	2001	0.392317073
wheat	IN-06-0040	2002	0.385906977
wheat	IN-06-0040	2003	0.404365854
wheat	IN-06-0040	2004	0.396547619
wheat	IN-06-0040	2005	0.416317073
wheat	IN-06-0040	2006	0.418512821
wheat	IN-06-0040	2007	0.43272093
wheat	IN-06-0040	2008	0.424846154
wheat	IN-06-0040	2009	0.4275
wheat	IN-06-0040	2010	0.4473
wheat	IN-06-0040	2011	0.420131579
wheat	IN-06-0040	2012	0.422756098
wheat	IN-06-0040	2013	0.442945946
wheat	IN-06-0040	2014	0.446390244
wheat	IN-06-0040	2015	0.46804878
wheat	IN-06-0040	2016	0.438309524
wheat	IN-06-0040	2017	0.447948718
wheat	IN-06-0040	2018	0.413461538
wheat	IN-06-0040	2019	0.438384615
wheat	IN-06-0040	2020	0.529181818
wheat	IN-06-0040	2021	0.499071429
wheat	IN-06-0040	2022	0.503238095
wheat	IN-06-0040	2023	0.488325
wheat	IN-06-0027	2001	0.329681818
wheat	IN-06-0027	2002	0.329681818
wheat	IN-06-0027	2003	0.346837209
wheat	IN-06-0027	2004	0.335232558
wheat	IN-06-0027	2005	0.332395349
wheat	IN-06-0027	2006	0.3286
wheat	IN-06-0027	2007	0.316177778
wheat	IN-06-0027	2008	0.351243902
wheat	IN-06-0027	2009	0.351883721
wheat	IN-06-0027	2010	0.374547619
wheat	IN-06-0027	2011	0.382815789
wheat	IN-06-0027	2012	0.37847619
wheat	IN-06-0027	2013	0.404181818
wheat	IN-06-0027	2014	0.3931
wheat	IN-06-0027	2015	0.383073171
wheat	IN-06-0027	2016	0.372166667
wheat	IN-06-0027	2017	0.393025
wheat	IN-06-0027	2018	0.377625
wheat	IN-06-0027	2019	0.403057143
wheat	IN-06-0027	2020	0.425604651
wheat	IN-06-0027	2021	0.417116279
wheat	IN-06-0027	2022	0.422488372
wheat	IN-06-0027	2023	0.429088889
wheat	IN-06-0502	2001	0.3757
wheat	IN-06-0502	2002	0.367365854
wheat	IN-06-0502	2003	0.38774359
wheat	IN-06-0502	2004	0.407925
wheat	IN-06-0502	2005	0.408511628
wheat	IN-06-0502	2006	0.404435897
wheat	IN-06-0502	2007	0.425581395
wheat	IN-06-0502	2008	0.405810811
wheat	IN-06-0502	2009	0.437139535
wheat	IN-06-0502	2010	0.441333333
wheat	IN-06-0502	2011	0.400810811
wheat	IN-06-0502	2012	0.403536585
wheat	IN-06-0502	2013	0.439789474
wheat	IN-06-0502	2014	0.4381
wheat	IN-06-0502	2015	0.438075
wheat	IN-06-0502	2016	0.419297297
wheat	IN-06-0502	2017	0.457641026
wheat	IN-06-0502	2018	0.406025641
wheat	IN-06-0502	2019	0.4455
wheat	IN-06-0502	2020	0.514097561
wheat	IN-06-0502	2021	0.470552632
wheat	IN-06-0502	2022	0.488871795
wheat	IN-06-0502	2023	0.496692308
wheat	IN-06-1082	2001	0.390973684
wheat	IN-06-1082	2002	0.384475
wheat	IN-06-1082	2003	0.391027027
wheat	IN-06-1082	2004	0.4112
wheat	IN-06-1082	2005	0.415619048
wheat	IN-06-1082	2006	0.419775
wheat	IN-06-1082	2007	0.437243902
wheat	IN-06-1082	2008	0.439342105
wheat	IN-06-1082	2009	0.430121951
wheat	IN-06-1082	2010	0.457170732
wheat	IN-06-1082	2011	0.449184211
wheat	IN-06-1082	2012	0.429461538
wheat	IN-06-1082	2013	0.455941176
wheat	IN-06-1082	2014	0.467428571
wheat	IN-06-1082	2015	0.477
wheat	IN-06-1082	2016	0.466578947
wheat	IN-06-1082	2017	0.482342105
wheat	IN-06-1082	2018	0.4414
wheat	IN-06-1082	2019	0.475405405
wheat	IN-06-1082	2020	0.535
wheat	IN-06-1082	2021	0.501157895
wheat	IN-06-1082	2022	0.489710526
wheat	IN-06-1082	2023	0.513236842
wheat	IN-06-0016	2001	0.388095238
wheat	IN-06-0016	2002	0.376744186
wheat	IN-06-0016	2003	0.418119048
wheat	IN-06-0016	2004	0.431733333
wheat	IN-06-0016	2005	0.420066667
wheat	IN-06-0016	2006	0.403186047
wheat	IN-06-0016	2007	0.38472093
wheat	IN-06-0016	2008	0.380261905
wheat	IN-06-0016	2009	0.427533333
wheat	IN-06-0016	2010	0.442311111
wheat	IN-06-0016	2011	0.429727273
wheat	IN-06-0016	2012	0.419116279
wheat	IN-06-0016	2013	0.449681818
wheat	IN-06-0016	2014	0.446022727
wheat	IN-06-0016	2015	0.429844444
wheat	IN-06-0016	2016	0.395595238
wheat	IN-06-0016	2017	0.438744186
wheat	IN-06-0016	2018	0.368195122
wheat	IN-06-0016	2019	0.431853659
wheat	IN-06-0016	2020	0.4902
wheat	IN-06-0016	2021	0.455333333
wheat	IN-06-0016	2022	0.465190476
wheat	IN-06-0016	2023	0.476146341
wheat	IN-06-0009	2001	0.395097561
wheat	IN-06-0009	2002	0.391727273
wheat	IN-06-0009	2003	0.406853659
wheat	IN-06-0009	2004	0.417372093
wheat	IN-06-0009	2005	0.426595238
wheat	IN-06-0009	2006	0.434097561
wheat	IN-06-0009	2007	0.436
wheat	IN-06-0009	2008	0.418375
wheat	IN-06-0009	2009	0.424088889
wheat	IN-06-0009	2010	0.455275
wheat	IN-06-0009	2011	0.441585366
wheat	IN-06-0009	2012	0.436097561
wheat	IN-06-0009	2013	0.440710526
wheat	IN-06-0009	2014	0.462675
wheat	IN-06-0009	2015	0.472071429
wheat	IN-06-0009	2016	0.443428571
wheat	IN-06-0009	2017	0.461853659
wheat	IN-06-0009	2018	0.4278
wheat	IN-06-0009	2019	0.460230769
wheat	IN-06-0009	2020	0.534568182
wheat	IN-06-0009	2021	0.501953488
wheat	IN-06-0009	2022	0.505714286
wheat	IN-06-0009	2023	0.50055814
wheat	IN-06-0014	2001	0.375780488
wheat	IN-06-0014	2002	0.361232558
wheat	IN-06-0014	2003	0.405219512
wheat	IN-06-0014	2004	0.39155814
wheat	IN-06-0014	2005	0.382431818
wheat	IN-06-0014	2006	0.39752381
wheat	IN-06-0014	2007	0.392045455
wheat	IN-06-0014	2008	0.392731707
wheat	IN-06-0014	2009	0.421978261
wheat	IN-06-0014	2010	0.409904762
wheat	IN-06-0014	2011	0.41352381
wheat	IN-06-0014	2012	0.390609756
wheat	IN-06-0014	2013	0.427833333
wheat	IN-06-0014	2014	0.42997619
wheat	IN-06-0014	2015	0.432477273
wheat	IN-06-0014	2016	0.414658537
wheat	IN-06-0014	2017	0.434190476
wheat	IN-06-0014	2018	0.385219512
wheat	IN-06-0014	2019	0.419473684
wheat	IN-06-0014	2020	0.485744186
wheat	IN-06-0014	2021	0.459232558
wheat	IN-06-0014	2022	0.463186047
wheat	IN-06-0014	2023	0.456833333
wheat	IN-06-0025	2001	0.366906977
wheat	IN-06-0025	2002	0.346930233
wheat	IN-06-0025	2003	0.370575
wheat	IN-06-0025	2004	0.366422222
wheat	IN-06-0025	2005	0.366136364
wheat	IN-06-0025	2006	0.377727273
wheat	IN-06-0025	2007	0.365511111
wheat	IN-06-0025	2008	0.37127907
wheat	IN-06-0025	2009	0.392954545
wheat	IN-06-0025	2010	0.406977778
wheat	IN-06-0025	2011	0.420928571
wheat	IN-06-0025	2012	0.394414634
wheat	IN-06-0025	2013	0.443613636
wheat	IN-06-0025	2014	0.426975
wheat	IN-06-0025	2015	0.412674419
wheat	IN-06-0025	2016	0.404878049
wheat	IN-06-0025	2017	0.428948718
wheat	IN-06-0025	2018	0.403657895
wheat	IN-06-0025	2019	0.447323529
wheat	IN-06-0025	2020	0.455822222
wheat	IN-06-0025	2021	0.458227273
wheat	IN-06-0025	2022	0.469511628
wheat	IN-06-0025	2023	0.461146341
wheat	IN-06-0032	2001	0.368425
wheat	IN-06-0032	2002	0.363146341
wheat	IN-06-0032	2003	0.389925
wheat	IN-06-0032	2004	0.407575
wheat	IN-06-0032	2005	0.410975
wheat	IN-06-0032	2006	0.413268293
wheat	IN-06-0032	2007	0.429833333
wheat	IN-06-0032	2008	0.418825
wheat	IN-06-0032	2009	0.43044186
wheat	IN-06-0032	2010	0.432585366
wheat	IN-06-0032	2011	0.427621622
wheat	IN-06-0032	2012	0.389425
wheat	IN-06-0032	2013	0.447861111
wheat	IN-06-0032	2014	0.444357143
wheat	IN-06-0032	2015	0.458475
wheat	IN-06-0032	2016	0.427289474
wheat	IN-06-0032	2017	0.454317073
wheat	IN-06-0032	2018	0.393076923
wheat	IN-06-0032	2019	0.433526316
wheat	IN-06-0032	2020	0.514209302
wheat	IN-06-0032	2021	0.489238095
wheat	IN-06-0032	2022	0.50174359
wheat	IN-06-0032	2023	0.500625
wheat	IN-06-0033	2001	0.311634146
wheat	IN-06-0033	2002	0.3046
wheat	IN-06-0033	2003	0.336675
wheat	IN-06-0033	2004	0.369875
wheat	IN-06-0033	2005	0.37902439
wheat	IN-06-0033	2006	0.363487179
wheat	IN-06-0033	2007	0.414860465
wheat	IN-06-0033	2008	0.403410256
wheat	IN-06-0033	2009	0.36775
wheat	IN-06-0033	2010	0.402116279
wheat	IN-06-0033	2011	0.405702703
wheat	IN-06-0033	2012	0.393268293
wheat	IN-06-0033	2013	0.427228571
wheat	IN-06-0033	2014	0.421341463
wheat	IN-06-0033	2015	0.42905
wheat	IN-06-0033	2016	0.407763158
wheat	IN-06-0033	2017	0.413684211
wheat	IN-06-0033	2018	0.390615385
wheat	IN-06-0033	2019	0.402162162
wheat	IN-06-0033	2020	0.483162791
wheat	IN-06-0033	2021	0.442357143
wheat	IN-06-0033	2022	0.468842105
wheat	IN-06-0033	2023	0.468976744
wheat	IN-06-1057	2001	0.407880952
wheat	IN-06-1057	2002	0.396714286
wheat	IN-06-1057	2003	0.42847619
wheat	IN-06-1057	2004	0.427690476
wheat	IN-06-1057	2005	0.440477273
wheat	IN-06-1057	2006	0.418975
wheat	IN-06-1057	2007	0.437818182
wheat	IN-06-1057	2008	0.425631579
wheat	IN-06-1057	2009	0.4322
wheat	IN-06-1057	2010	0.444767442
wheat	IN-06-1057	2011	0.441707317
wheat	IN-06-1057	2012	0.419763158
wheat	IN-06-1057	2013	0.461820513
wheat	IN-06-1057	2014	0.460365854
wheat	IN-06-1057	2015	0.476195122
wheat	IN-06-1057	2016	0.434473684
wheat	IN-06-1057	2017	0.443794872
wheat	IN-06-1057	2018	0.408179487
wheat	IN-06-1057	2019	0.4532
wheat	IN-06-1057	2020	0.505463415
wheat	IN-06-1057	2021	0.473439024
wheat	IN-06-1057	2022	0.486581395
wheat	IN-06-1057	2023	0.466125
wheat	IN-06-0036	2001	0.324875
wheat	IN-06-0036	2002	0.315232558
wheat	IN-06-0036	2003	0.36295
wheat	IN-06-0036	2004	0.346560976
wheat	IN-06-0036	2005	0.367261905
wheat	IN-06-0036	2006	0.36605
wheat	IN-06-0036	2007	0.369536585
wheat	IN-06-0036	2008	0.370536585
wheat	IN-06-0036	2009	0.393255814
wheat	IN-06-0036	2010	0.395785714
wheat	IN-06-0036	2011	0.411025641
wheat	IN-06-0036	2012	0.3642
wheat	IN-06-0036	2013	0.394611111
wheat	IN-06-0036	2014	0.40027907
wheat	IN-06-0036	2015	0.406761905
wheat	IN-06-0036	2016	0.39474359
wheat	IN-06-0036	2017	0.410526316
wheat	IN-06-0036	2018	0.382948718
wheat	IN-06-0036	2019	0.436973684
wheat	IN-06-0036	2020	0.471340909
wheat	IN-06-0036	2021	0.443325
wheat	IN-06-0036	2022	0.448682927
wheat	IN-06-0036	2023	0.456585366
wheat	IN-06-0024	2001	0.355571429
wheat	IN-06-0024	2002	0.329790698
wheat	IN-06-0024	2003	0.355853659
wheat	IN-06-0024	2004	0.354225
wheat	IN-06-0024	2005	0.392456522
wheat	IN-06-0024	2006	0.380619048
wheat	IN-06-0024	2007	0.407604651
wheat	IN-06-0024	2008	0.384268293
wheat	IN-06-0024	2009	0.410166667
wheat	IN-06-0024	2010	0.399047619
wheat	IN-06-0024	2011	0.397
wheat	IN-06-0024	2012	0.379975
wheat	IN-06-0024	2013	0.429625
wheat	IN-06-0024	2014	0.422190476
wheat	IN-06-0024	2015	0.413488372
wheat	IN-06-0024	2016	0.387410256
wheat	IN-06-0024	2017	0.43102439
wheat	IN-06-0024	2018	0.377675676
wheat	IN-06-0024	2019	0.423567568
wheat	IN-06-0024	2020	0.493266667
wheat	IN-06-0024	2021	0.447604651
wheat	IN-06-0024	2022	0.477162791
wheat	IN-06-0024	2023	0.466095238
wheat	IN-06-0022	2001	0.377088889
wheat	IN-06-0022	2002	0.344704545
wheat	IN-06-0022	2003	0.372627907
wheat	IN-06-0022	2004	0.361933333
wheat	IN-06-0022	2005	0.363488372
wheat	IN-06-0022	2006	0.376466667
wheat	IN-06-0022	2007	0.3484
wheat	IN-06-0022	2008	0.360431818
wheat	IN-06-0022	2009	0.382093023
wheat	IN-06-0022	2010	0.392886364
wheat	IN-06-0022	2011	0.42627907
wheat	IN-06-0022	2012	0.396756098
wheat	IN-06-0022	2013	0.448214286
wheat	IN-06-0022	2014	0.420375
wheat	IN-06-0022	2015	0.411044444
wheat	IN-06-0022	2016	0.403634146
wheat	IN-06-0022	2017	0.403487805
wheat	IN-06-0022	2018	0.373414634
wheat	IN-06-0022	2019	0.432555556
wheat	IN-06-0022	2020	0.452272727
wheat	IN-06-0022	2021	0.444511628
wheat	IN-06-0022	2022	0.448634146
wheat	IN-06-0022	2023	0.452785714
wheat	IN-06-1058	2001	0.412025641
wheat	IN-06-1058	2002	0.417414634
wheat	IN-06-1058	2003	0.394361111
wheat	IN-06-1058	2004	0.426864865
wheat	IN-06-1058	2005	0.453425
wheat	IN-06-1058	2006	0.452384615
wheat	IN-06-1058	2007	0.456414634
wheat	IN-06-1058	2008	0.462365854
wheat	IN-06-1058	2009	0.464428571
wheat	IN-06-1058	2010	0.471025
wheat	IN-06-1058	2011	0.4885
wheat	IN-06-1058	2012	0.455275
wheat	IN-06-1058	2013	0.486805556
wheat	IN-06-1058	2014	0.4667
wheat	IN-06-1058	2015	0.488195122
wheat	IN-06-1058	2016	0.478648649
wheat	IN-06-1058	2017	0.498842105
wheat	IN-06-1058	2018	0.447108108
wheat	IN-06-1058	2019	0.483432432
wheat	IN-06-1058	2020	0.534
wheat	IN-06-1058	2021	0.497820513
wheat	IN-06-1058	2022	0.521871795
wheat	IN-06-1058	2023	0.520621622
wheat	IN-06-0043	2001	0.445682927
wheat	IN-06-0043	2002	0.440829268
wheat	IN-06-0043	2003	0.441975
wheat	IN-06-0043	2004	0.445952381
wheat	IN-06-0043	2005	0.449707317
wheat	IN-06-0043	2006	0.46025
wheat	IN-06-0043	2007	0.471119048
wheat	IN-06-0043	2008	0.480285714
wheat	IN-06-0043	2009	0.475465116
wheat	IN-06-0043	2010	0.469219512
wheat	IN-06-0043	2011	0.5
wheat	IN-06-0043	2012	0.463275
wheat	IN-06-0043	2013	0.4778
wheat	IN-06-0043	2014	0.47385
wheat	IN-06-0043	2015	0.488
wheat	IN-06-0043	2016	0.493512195
wheat	IN-06-0043	2017	0.5252
wheat	IN-06-0043	2018	0.477
wheat	IN-06-0043	2019	0.51045
wheat	IN-06-0043	2020	0.539372093
wheat	IN-06-0043	2021	0.543883721
wheat	IN-06-0043	2022	0.536857143
wheat	IN-06-0043	2023	0.553925
wheat	IN-06-0028	2001	0.338575
wheat	IN-06-0028	2002	0.339463415
wheat	IN-06-0028	2003	0.354263158
wheat	IN-06-0028	2004	0.404575
wheat	IN-06-0028	2005	0.400926829
wheat	IN-06-0028	2006	0.375384615
wheat	IN-06-0028	2007	0.44205
wheat	IN-06-0028	2008	0.397138889
wheat	IN-06-0028	2009	0.374794872
wheat	IN-06-0028	2010	0.409842105
wheat	IN-06-0028	2011	0.433864865
wheat	IN-06-0028	2012	0.415435897
wheat	IN-06-0028	2013	0.442029412
wheat	IN-06-0028	2014	0.4245
wheat	IN-06-0028	2015	0.449052632
wheat	IN-06-0028	2016	0.403472222
wheat	IN-06-0028	2017	0.435973684
wheat	IN-06-0028	2018	0.394243243
wheat	IN-06-0028	2019	0.404542857
wheat	IN-06-0028	2020	0.489725
wheat	IN-06-0028	2021	0.429189189
wheat	IN-06-0028	2022	0.484432432
wheat	IN-06-0028	2023	0.480918919
wheat	IN-06-0007	2001	0.430404762
wheat	IN-06-0007	2002	0.413285714
wheat	IN-06-0007	2003	0.432853659
wheat	IN-06-0007	2004	0.443046512
wheat	IN-06-0007	2005	0.433829268
wheat	IN-06-0007	2006	0.452952381
wheat	IN-06-0007	2007	0.449454545
wheat	IN-06-0007	2008	0.443225
wheat	IN-06-0007	2009	0.440681818
wheat	IN-06-0007	2010	0.445682927
wheat	IN-06-0007	2011	0.465853659
wheat	IN-06-0007	2012	0.456309524
wheat	IN-06-0007	2013	0.468815789
wheat	IN-06-0007	2014	0.480767442
wheat	IN-06-0007	2015	0.496232558
wheat	IN-06-0007	2016	0.496317073
wheat	IN-06-0007	2017	0.500282051
wheat	IN-06-0007	2018	0.471871795
wheat	IN-06-0007	2019	0.49174359
wheat	IN-06-0007	2020	0.536477273
wheat	IN-06-0007	2021	0.526439024
wheat	IN-06-0007	2022	0.532585366
wheat	IN-06-0007	2023	0.524302326
wheat	IN-06-0034	2001	0.285076923
wheat	IN-06-0034	2002	0.284631579
wheat	IN-06-0034	2003	0.309815789
wheat	IN-06-0034	2004	0.342076923
wheat	IN-06-0034	2005	0.333153846
wheat	IN-06-0034	2006	0.323783784
wheat	IN-06-0034	2007	0.351731707
wheat	IN-06-0034	2008	0.348777778
wheat	IN-06-0034	2009	0.324394737
wheat	IN-06-0034	2010	0.329027027
wheat	IN-06-0034	2011	0.318058824
wheat	IN-06-0034	2012	0.346947368
wheat	IN-06-0034	2013	0.382529412
wheat	IN-06-0034	2014	0.375894737
wheat	IN-06-0034	2015	0.362974359
wheat	IN-06-0034	2016	0.353228571
wheat	IN-06-0034	2017	0.375916667
wheat	IN-06-0034	2018	0.370189189
wheat	IN-06-0034	2019	0.39796875
wheat	IN-06-0034	2020	0.461813953
wheat	IN-06-0034	2021	0.423578947
wheat	IN-06-0034	2022	0.434236842
wheat	IN-06-0034	2023	0.430277778
wheat	IN-06-1061	2001	0.397512195
wheat	IN-06-1061	2002	0.401113636
wheat	IN-06-1061	2003	0.414609756
wheat	IN-06-1061	2004	0.428181818
wheat	IN-06-1061	2005	0.412577778
wheat	IN-06-1061	2006	0.419238095
wheat	IN-06-1061	2007	0.416704545
wheat	IN-06-1061	2008	0.418575
wheat	IN-06-1061	2009	0.427826087
wheat	IN-06-1061	2010	0.438666667
wheat	IN-06-1061	2011	0.425658537
wheat	IN-06-1061	2012	0.425595238
wheat	IN-06-1061	2013	0.4696
wheat	IN-06-1061	2014	0.4605
wheat	IN-06-1061	2015	0.465644444
wheat	IN-06-1061	2016	0.448560976
wheat	IN-06-1061	2017	0.4513
wheat	IN-06-1061	2018	0.418974359
wheat	IN-06-1061	2019	0.445605263
wheat	IN-06-1061	2020	0.50944186
wheat	IN-06-1061	2021	0.475767442
wheat	IN-06-1061	2022	0.486682927
wheat	IN-06-1061	2023	0.482
wheat	IN-06-0012	2001	0.4133
wheat	IN-06-0012	2002	0.412214286
wheat	IN-06-0012	2003	0.441317073
wheat	IN-06-0012	2004	0.450690476
wheat	IN-06-0012	2005	0.452439024
wheat	IN-06-0012	2006	0.442775
wheat	IN-06-0012	2007	0.455227273
wheat	IN-06-0012	2008	0.443342105
wheat	IN-06-0012	2009	0.444522727
wheat	IN-06-0012	2010	0.449512195
wheat	IN-06-0012	2011	0.457948718
wheat	IN-06-0012	2012	0.458125
wheat	IN-06-0012	2013	0.484578947
wheat	IN-06-0012	2014	0.493181818
wheat	IN-06-0012	2015	0.503348837
wheat	IN-06-0012	2016	0.454236842
wheat	IN-06-0012	2017	0.461384615
wheat	IN-06-0012	2018	0.44385
wheat	IN-06-0012	2019	0.467589744
wheat	IN-06-0012	2020	0.52695122
wheat	IN-06-0012	2021	0.494461538
wheat	IN-06-0012	2022	0.499833333
wheat	IN-06-0012	2023	0.485615385
wheat	IN-06-0026	2001	0.360422222
wheat	IN-06-0026	2002	0.332913043
wheat	IN-06-0026	2003	0.346244444
wheat	IN-06-0026	2004	0.337111111
wheat	IN-06-0026	2005	0.351088889
wheat	IN-06-0026	2006	0.344659091
wheat	IN-06-0026	2007	0.340088889
wheat	IN-06-0026	2008	0.378069767
wheat	IN-06-0026	2009	0.369931818
wheat	IN-06-0026	2010	0.389522727
wheat	IN-06-0026	2011	0.412795455
wheat	IN-06-0026	2012	0.385571429
wheat	IN-06-0026	2013	0.429409091
wheat	IN-06-0026	2014	0.418186047
wheat	IN-06-0026	2015	0.406
wheat	IN-06-0026	2016	0.3907
wheat	IN-06-0026	2017	0.406780488
wheat	IN-06-0026	2018	0.392682927
wheat	IN-06-0026	2019	0.422
wheat	IN-06-0026	2020	0.435090909
wheat	IN-06-0026	2021	0.436533333
wheat	IN-06-0026	2022	0.436162791
wheat	IN-06-0026	2023	0.438363636
wheat	IN-06-0010	2001	0.43095122
wheat	IN-06-0010	2002	0.415452381
wheat	IN-06-0010	2003	0.42455
wheat	IN-06-0010	2004	0.451595238
