crop_name	adm_id	year	tmin	tmax	prec	rad	tavg	et0	vpd	cwb
wheat	IN-06-2058	2016	20.53220219	31.77133333	3.713803279	18174834.25	25.96426503	4.914382514	31.33427869	-1.200579235
wheat	IN-06-2058	2017	20.16234795	31.29191781	2.304235616	18543610.66	25.52541096	4.923087671	30.36823288	-2.618852055
wheat	IN-06-2058	2018	20.22124658	31.55698904	2.86850411	18075969.28	25.74201644	4.93469863	32.04505753	-2.066194521
wheat	IN-06-2058	2019	20.40346301	30.68855068	4.785238356	17453956.87	25.29972603	4.667865753	28.16009863	0.117372603
wheat	IN-06-2058	2020	19.91393443	30.92285519	2.638612022	18249831.3	25.11140984	4.678259563	28.11022678	-2.039647541
wheat	IN-06-2058	2021	19.66244384	30.5553726	3.186208219	17879118.25	24.7817589	4.546534247	26.77250959	-1.360326027
wheat	IN-06-2058	2022	20.04829863	31.30350411	3.251375342	18599255.51	25.40019178	4.873926027	30.21611233	-1.622550685
wheat	IN-06-2058	2023	19.86902192	30.66147671	2.68810137	18053929.8	24.9839726	4.5946	26.99070685	-1.90649863
wheat	IN-06-0031	2001	19.61048219	31.32722466	2.773210959	18988780.28	25.35106027	5.22149863	31.98483562	-2.448287671
wheat	IN-06-0031	2002	20.15847945	32.03871233	1.442084932	19520860.44	26.04909041	5.576917808	34.73647945	-4.134832877
wheat	IN-06-0031	2003	20.23246027	31.5713726	1.50690411	18871686.33	25.84858082	5.295057534	32.5625589	-3.788153425
wheat	IN-06-0031	2004	20.08995355	31.65962568	2.545978142	19106607.89	25.80238798	5.341980874	32.85431421	-2.796002732
wheat	IN-06-0031	2005	19.39414247	31.07830411	1.401572603	19180945.4	25.18948493	5.248912329	32.26867123	-3.847339726
wheat	IN-06-0031	2006	20.14205479	31.47628493	2.899323288	18731882.72	25.79352329	5.126879452	31.34339178	-2.227556164
wheat	IN-06-0031	2007	19.79698904	31.30529589	2.227290411	18989058.47	25.49756164	5.077271233	31.25073699	-2.849980822
wheat	IN-06-0031	2008	19.48939071	30.80966393	2.062849727	18693872.87	25.02742896	5.03895082	29.89078142	-2.976101093
wheat	IN-06-0031	2009	20.46336986	31.83723836	1.965268493	19046908.77	26.15700822	5.293608219	32.34692603	-3.328339726
wheat	IN-06-0031	2010	20.91496712	32.13745479	1.84069589	18683485.13	26.51804932	5.365624658	33.52674795	-3.524928767
wheat	IN-06-0031	2011	20.04526301	31.30793425	2.667665753	18473301.02	25.65769589	4.999961644	30.99356164	-2.33229589
wheat	IN-06-0031	2012	19.52898907	30.91758197	2.725718579	18758600.79	25.15426503	5.154251366	30.97611475	-2.428532787
wheat	IN-06-0031	2013	19.55505205	30.33796164	3.066043836	17767018.08	24.82527945	4.759679452	28.09886575	-1.693635616
wheat	IN-06-0031	2014	20.06746575	31.04907397	2.15050137	18833707.2	25.46252603	5.061027397	30.31148493	-2.910526027
wheat	IN-06-0031	2015	20.50290959	31.52975342	2.477986301	18610757.5	25.81397534	5.073476712	31.24332055	-2.595490411
wheat	IN-06-0031	2016	20.59416667	31.93383333	3.412106557	18337626.11	26.08348634	5.077297814	31.93523224	-1.665191257
wheat	IN-06-0031	2017	20.07484932	31.19640822	2.330010959	18680097.99	25.44955342	5.044153425	30.18805205	-2.714142466
wheat	IN-06-0031	2018	20.13999452	31.58481644	2.728082192	18311476.28	25.72448219	5.09700274	32.10475068	-2.368920548
wheat	IN-06-0031	2019	20.28289041	30.6542274	4.474021918	17617655.21	25.22273151	4.761134247	27.95866849	-0.287112329
wheat	IN-06-0031	2020	19.93469126	31.00545902	2.377827869	18461481.75	25.15221858	4.818937158	28.4017541	-2.44110929
wheat	IN-06-0031	2021	19.74104932	30.54392055	2.505164384	18033009.37	24.84048219	4.677583562	26.94152055	-2.172419178
wheat	IN-06-0031	2022	20.10757534	31.36316164	2.947049315	18745247.89	25.51262192	5.024090411	30.52558082	-2.077041096
wheat	IN-06-0031	2023	19.85921644	30.54966301	2.356082192	18251087.8	24.9333863	4.667578082	26.60796438	-2.31149589
wheat	IN-06-2006	2001	20.19011507	31.21032055	1.689452055	19152204.52	25.30789315	5.014142466	29.38306301	-3.324690411
wheat	IN-06-2006	2002	20.29632877	31.45930685	2.006638356	19159109.48	25.52325205	5.1288	30.47931507	-3.122161644
wheat	IN-06-2006	2003	20.56387671	31.31233973	2.729054795	18954572.44	25.60787123	5.020115068	29.32849589	-2.291060274
wheat	IN-06-2006	2004	20.54086066	31.33411202	2.919142077	18986581.73	25.59441257	4.989666667	29.45134973	-2.07052459
wheat	IN-06-2006	2005	20.0189589	31.04673425	2.149416438	19358959.99	25.23180548	5.082676712	30.00754247	-2.933260274
wheat	IN-06-2006	2006	20.54715342	31.22080822	3.529276712	18714351.71	25.57372329	4.867775342	28.32865479	-1.33849863
wheat	IN-06-2006	2007	20.63612877	31.50469315	3.657216438	18866393.18	25.78038082	4.905978082	29.34114521	-1.248761644
wheat	IN-06-2006	2008	20.43293989	31.08564481	2.073540984	18624282.77	25.40353279	4.935557377	28.92021858	-2.862016393
wheat	IN-06-2006	2009	21.10375068	32.02359178	2.264106849	19137695.64	26.31013699	5.162520548	31.04695342	-2.898413699
wheat	IN-06-2006	2010	21.45659452	31.89929589	2.475857534	18649796.59	26.44444384	5.028424658	29.92309589	-2.552567123
wheat	IN-06-2006	2011	20.70389315	31.47385479	2.903906849	18470553.53	25.8343589	4.834882192	29.33083014	-1.930975342
wheat	IN-06-2006	2012	20.37818579	31.24096995	3.041084699	18915819.06	25.4973224	5.030825137	29.62436339	-1.989740437
wheat	IN-06-2006	2013	20.56169589	30.49826301	3.93640274	17769418.37	25.19559178	4.667671233	26.4673863	-0.731268493
wheat	IN-06-2006	2014	21.00426849	31.43024384	2.072054795	18876086.51	25.94927945	4.989364384	28.97895342	-2.917309589
wheat	IN-06-2006	2015	21.33881096	31.71102192	1.725191781	18685788.12	26.1807726	4.947687671	29.24433699	-3.22249589
wheat	IN-06-2006	2016	21.07092896	31.72743989	2.625319672	18306016.79	26.03872951	4.878210383	29.02773497	-2.25289071
wheat	IN-06-2006	2017	21.20790959	31.82852877	2.617534247	18805895.22	26.16770959	5.053693151	29.9373726	-2.436158904
wheat	IN-06-2006	2018	21.12308219	31.98338082	2.30660274	18698598.6	26.26692603	5.067178082	31.18598082	-2.760575342
wheat	IN-06-2006	2019	21.31738082	30.98827397	4.584558904	17805329.54	25.83278356	4.772920548	26.98741918	-0.188361644
wheat	IN-06-2006	2020	21.24348087	31.38089071	2.605814208	18391588.54	25.92646175	4.786297814	27.48546175	-2.180483607
wheat	IN-06-2006	2021	21.10458082	31.30831233	2.47949589	18043380.41	25.78653973	4.695257534	27.23959178	-2.215761644
wheat	IN-06-2006	2022	21.04838356	31.45427397	2.681334247	18766624.68	25.86825479	4.879739726	28.36048767	-2.198405479
wheat	IN-06-2006	2023	21.12050685	31.06108493	2.890175342	18365868	25.72325479	4.725156164	26.77886027	-1.834980822
wheat	IN-06-1071	2001	18.66223014	29.39394247	4.352030137	18155573.24	23.74619178	4.236410959	25.14073699	0.115619178
wheat	IN-06-1071	2002	18.95050685	30.12065205	2.585808219	19058227.75	24.328	4.576252055	27.98608493	-1.990443836
wheat	IN-06-1071	2003	18.84828767	29.27004658	3.665284932	18050278.35	23.83010137	4.210682192	25.24921918	-0.54539726
wheat	IN-06-1071	2004	18.80251366	29.63627869	2.677781421	18950252.11	23.96336612	4.417983607	26.38705464	-1.740202186
wheat	IN-06-1071	2005	18.87812603	29.55420274	4.193857534	18713490.8	23.9418411	4.339871233	26.74632877	-0.146013699
wheat	IN-06-1071	2006	19.08566849	29.6209589	3.686367123	18307117.35	24.13647671	4.277156164	25.54633973	-0.590789041
wheat	IN-06-1071	2007	19.0134	29.70527397	3.388624658	18482696.44	24.05583836	4.343849315	26.28123836	-0.955224658
wheat	IN-06-1071	2008	18.81066667	29.58337158	3.565150273	18364444.05	23.92050546	4.273953552	25.92955738	-0.708803279
wheat	IN-06-1071	2009	19.46570959	30.55298082	2.827706849	19013200.95	24.83418904	4.621473973	29.11619726	-1.793767123
wheat	IN-06-1071	2010	19.73552055	30.49642192	3.152794521	18670390.55	24.93533973	4.529136986	28.52651781	-1.376342466
wheat	IN-06-1071	2011	18.722	29.70571507	4.620408219	18230986.3	23.90794795	4.254649315	26.2619863	0.365758904
wheat	IN-06-1071	2012	18.88180601	29.84084973	3.172360656	18440673.17	24.11671858	4.433177596	27.82089344	-1.26081694
wheat	IN-06-1071	2013	18.71830685	29.38913151	4.11739726	17742143.84	23.66879178	4.120756164	24.97073699	-0.003358904
wheat	IN-06-1071	2014	18.72196986	29.31485205	3.197468493	18461599.55	23.71614521	4.263021918	24.83212603	-1.065553425
wheat	IN-06-1071	2015	19.03007123	29.61052877	2.922558904	18273047.87	24.02898082	4.204230137	24.34423836	-1.281671233
wheat	IN-06-1071	2016	19.4210082	30.09291257	4.032005464	17960066.63	24.45029781	4.269754098	26.21916393	-0.237748634
wheat	IN-06-1071	2017	19.4219863	30.39327671	2.908824658	18607102.77	24.67899178	4.473531507	27.68948219	-1.564706849
wheat	IN-06-1071	2018	19.03169589	29.97197808	2.97770411	18233046.95	24.2414137	4.322969863	26.8525726	-1.345265753
wheat	IN-06-1071	2019	19.5007726	29.80459178	3.972739726	17747994.84	24.43572329	4.209082192	25.72379726	-0.236342466
wheat	IN-06-1071	2020	18.81527322	28.67827869	4.11615847	17545717.34	23.44968579	3.848338798	20.58613388	0.267819672
wheat	IN-06-1071	2021	19.05516438	29.45856712	3.40419726	17783073.66	23.93486027	4.043569863	23.24941096	-0.639372603
wheat	IN-06-1071	2022	19.33426849	29.94087671	3.84770411	18192460.39	24.3719589	4.233632877	25.94092055	-0.385928767
wheat	IN-06-1071	2023	19.26125753	29.84300548	2.798668493	18339112.64	24.26503562	4.237517808	24.50161644	-1.438849315
wheat	IN-06-1081	2001	19.33286027	30.66896712	2.275421918	18804109.69	24.67495068	4.913142466	30.12954795	-2.637720548
wheat	IN-06-1081	2002	20.21668493	31.61219178	1.7368	19323982.74	25.65513151	5.354394521	33.36305479	-3.617594521
wheat	IN-06-1081	2003	19.88666301	30.50742466	2.524816438	18272408.85	24.94409863	4.843624658	29.54196438	-2.318808219
wheat	IN-06-1081	2004	19.99713388	30.95788525	2.106103825	19002231.91	25.22215574	5.06310929	31.02469126	-2.957005464
wheat	IN-06-1081	2005	19.47001918	30.38699178	2.337473973	18923139.45	24.72244384	4.905416438	29.96330685	-2.567942466
wheat	IN-06-1081	2006	19.99745205	30.75331507	2.671838356	18531312.35	25.13205205	4.782934247	29.27856712	-2.11109589
wheat	IN-06-1081	2007	19.74852603	30.88223288	1.776635616	18947004.71	25.08345205	4.941958904	30.57173699	-3.165323288
wheat	IN-06-1081	2008	19.47543169	30.42335792	2.861371585	18480302.86	24.67448361	4.74176776	28.93810656	-1.880396175
wheat	IN-06-1081	2009	20.34856164	31.13115342	2.217942466	18907867	25.58821096	5.022454795	30.68973151	-2.804512329
wheat	IN-06-1081	2010	20.58209863	31.12015342	2.204482192	18528919.21	25.66371507	4.955712329	30.74620822	-2.751230137
wheat	IN-06-1081	2011	19.68746575	30.53866027	3.973082192	18308040.29	24.87513151	4.691413699	29.09792603	-0.718331507
wheat	IN-06-1081	2012	19.45999454	30.5505765	2.813404372	18497801.52	24.75304645	4.930439891	30.65283607	-2.117035519
wheat	IN-06-1081	2013	19.17921096	29.52367945	3.89549589	17593431.44	23.98783288	4.385241096	25.45970959	-0.489745205
wheat	IN-06-1081	2014	19.7609589	30.31849315	2.252079452	18710453.46	24.76260274	4.789189041	28.46380822	-2.537109589
wheat	IN-06-1081	2015	19.98909589	30.57184932	2.550789041	18324700.87	24.97782192	4.718657534	28.22204384	-2.167868493
wheat	IN-06-1081	2016	20.28802732	31.18725956	2.886830601	18206893.4	25.43689891	4.746606557	29.52670492	-1.859775956
wheat	IN-06-1081	2017	20.02177808	30.95453151	1.995561644	18622428.1	25.19514247	4.85690137	29.58163836	-2.861339726
wheat	IN-06-1081	2018	19.86930685	31.2363726	2.725873973	18229296.69	25.28240548	4.798063014	31.17752329	-2.072189041
wheat	IN-06-1081	2019	19.97226849	30.31280822	3.81290137	17724089.33	24.80131781	4.535432877	27.67374795	-0.722531507
wheat	IN-06-1081	2020	19.55399454	30.31013388	1.961688525	18241377.57	24.51393989	4.524775956	26.65896995	-2.563087432
wheat	IN-06-1081	2021	19.61713425	30.54245479	3.527482192	18036172.88	24.67068767	4.579265753	27.57210685	-1.051783562
wheat	IN-06-1081	2022	19.89854521	30.79114795	3.241950685	18665028.59	24.94784658	4.79629863	29.11810411	-1.554347945
wheat	IN-06-1081	2023	19.69216712	30.25321644	2.741923288	18172766.67	24.58636986	4.529367123	25.98609315	-1.787443836
wheat	IN-06-0008	2001	20.44183288	31.2679726	3.726482192	18217048.34	25.49268767	4.472063014	29.01074521	-0.745580822
wheat	IN-06-0008	2002	20.62617808	31.90100822	3.680427397	18744825.77	25.90711781	4.748810959	31.73056986	-1.068383562
wheat	IN-06-0008	2003	20.62330959	31.10373425	4.964323288	17862196.07	25.51886575	4.438778082	28.63989041	0.525545205
wheat	IN-06-0008	2004	20.41401913	31.56325137	3.044281421	18815830.31	25.59944536	4.608669399	30.35478415	-1.564387978
wheat	IN-06-0008	2005	20.4155589	31.32623836	4.035115068	18540881.8	25.49098082	4.56730411	30.30795342	-0.532189041
wheat	IN-06-0008	2006	20.57460274	31.35349041	4.284630137	18135263	25.58289589	4.410476712	28.40096986	-0.125846575
wheat	IN-06-0008	2007	20.40310685	31.39751781	3.870920548	18414612.15	25.48333425	4.48380274	29.02000274	-0.612882192
wheat	IN-06-0008	2008	20.37498087	31.39132787	3.23018306	18332420.07	25.45215301	4.508489071	29.48414208	-1.278306011
wheat	IN-06-0008	2009	21.1336274	32.53734247	3.535630137	18781105.57	26.56862466	4.740758904	33.2542274	-1.205128767
wheat	IN-06-0008	2010	21.25940822	31.93503562	3.914890411	18112091.28	26.2538411	4.524728767	30.28465753	-0.609838356
wheat	IN-06-0008	2011	20.30389041	31.38708767	4.330950685	18266326.85	25.44963836	4.440849315	29.00213151	-0.10989863
wheat	IN-06-0008	2012	20.44585519	31.40742896	3.928789617	18146655.18	25.52789617	4.518543716	30.28433333	-0.589754098
wheat	IN-06-0008	2013	20.53098356	30.89754247	4.83630411	17285444.51	25.24777534	4.245884932	27.34907945	0.590419178
wheat	IN-06-0008	2014	20.61591233	31.45369315	2.806936986	18311653.44	25.58039452	4.50729863	29.03218904	-1.700361644
wheat	IN-06-0008	2015	20.85943014	31.5277726	3.639189041	18164689.62	25.7549726	4.419594521	27.62530685	-0.780405479
wheat	IN-06-0008	2016	21.00005191	31.80826503	4.267374317	17903733.23	25.99255738	4.446180328	28.87393169	-0.178806011
wheat	IN-06-0008	2017	20.98563836	32.17177808	2.874315068	18562850.11	26.30752877	4.635227397	31.03899726	-1.760912329
wheat	IN-06-0008	2018	20.69565753	31.63816986	3.720789041	17981177.04	25.79137534	4.465608219	29.6592411	-0.744819178
wheat	IN-06-0008	2019	21.1997863	31.40018356	4.793928767	17502430.78	26.03903014	4.343205479	28.40698904	0.450723288
wheat	IN-06-0008	2020	20.42613115	30.3753224	4.599459016	17285610.87	24.99096175	4.001765027	23.18830601	0.597693989
wheat	IN-06-0008	2021	20.77092329	31.05204932	3.336915068	17680988.14	25.52944932	4.232745205	25.88201918	-0.895830137
wheat	IN-06-0008	2022	20.92767671	31.3544411	4.574117808	17889729.98	25.79067123	4.332939726	27.71710411	0.241178082
wheat	IN-06-0008	2023	20.71270137	31.26068493	3.941712329	18053690.78	25.57650137	4.334761644	26.32889315	-0.393049315
wheat	IN-06-1060	2001	20.77192603	32.3563589	1.743816438	19209531.9	26.31868767	5.205580822	33.05421096	-3.461764384
wheat	IN-06-1060	2002	20.79184384	32.5407589	2.122632877	19072128.1	26.43172329	5.274156164	33.97430959	-3.151523288
wheat	IN-06-1060	2003	21.07199178	32.29767945	2.491164384	18954873.05	26.50273151	5.179556164	32.55101096	-2.688391781
wheat	IN-06-1060	2004	21.06069945	32.48430328	2.445773224	19162774.36	26.54228689	5.222240437	33.15927869	-2.776467213
wheat	IN-06-1060	2005	20.50395342	32.06716712	2.111161644	19380963.25	26.08895068	5.230243836	33.11887397	-3.119082192
wheat	IN-06-1060	2006	21.02358082	32.30624932	2.781430137	18803738.74	26.46391233	5.038865753	31.74347945	-2.257435616
wheat	IN-06-1060	2007	21.21290411	32.42050411	3.627465753	18953140.61	26.60458904	5.031769863	32.14687123	-1.40430411
wheat	IN-06-1060	2008	20.79290984	31.95168852	2.17670765	18671634.62	26.13206011	5.047508197	31.46603825	-2.870800546
wheat	IN-06-1060	2009	21.60877534	33.05107123	2.44009863	19132920.35	27.1569726	5.295635616	34.31494247	-2.855536986
wheat	IN-06-1060	2010	21.89096986	32.77026575	2.271589041	18637321.14	27.16458904	5.15710411	32.66306849	-2.885515068
wheat	IN-06-1060	2011	21.14047945	32.22326301	2.718016438	18533086.39	26.50159726	4.929347945	31.68813151	-2.211331507
wheat	IN-06-1060	2012	20.84030874	32.05467486	2.590508197	18911170.92	26.23525137	5.144437158	32.08964208	-2.553928962
wheat	IN-06-1060	2013	21.00662192	31.23306301	4.003405479	17767519.33	25.90225753	4.760076712	28.54685753	-0.756671233
wheat	IN-06-1060	2014	21.45156164	32.16730959	2.232961644	18949893.53	26.59836438	5.100446575	31.16523014	-2.867484932
wheat	IN-06-1060	2015	21.73014795	32.45793425	1.919567123	18681189.93	26.83255068	5.021717808	31.4412137	-3.102150685
wheat	IN-06-1060	2016	21.67760929	32.59886885	2.784486339	18370612.01	26.87538525	5.023352459	31.77992077	-2.23886612
wheat	IN-06-1060	2017	21.61727671	32.79488219	2.104884932	18938910.35	26.93339178	5.199769863	32.85626301	-3.094884932
wheat	IN-06-1060	2018	21.78630411	33.05108219	2.190509589	18655225.04	27.22874521	5.223441096	34.81581096	-3.032931507
wheat	IN-06-1060	2019	21.8399863	31.99262192	3.844232877	17813349.68	26.71730685	4.943227397	30.26920274	-1.098994521
wheat	IN-06-1060	2020	21.58753279	32.10762568	2.539027322	18352421.86	26.56268852	4.855355191	29.53689617	-2.316327869
wheat	IN-06-1060	2021	21.48253973	32.06627123	2.190109589	18067027.56	26.47110959	4.785136986	29.38954521	-2.595027397
wheat	IN-06-1060	2022	21.49192329	32.30375342	2.986956164	18721280.57	26.63674247	5.023684932	31.31924932	-2.036728767
wheat	IN-06-1060	2023	21.47328493	31.68626575	2.873569863	18374363.04	26.32443836	4.786578082	28.49133973	-1.913008219
wheat	IN-06-0040	2001	19.47050685	29.47613973	2.853131507	18583860.86	24.24252603	4.692671233	26.56815068	-1.839539726
wheat	IN-06-0040	2002	19.5457863	29.86031781	2.881805479	18838910.87	24.49332603	4.843367123	27.84686575	-1.961561644
wheat	IN-06-0040	2003	19.66326575	29.5395726	2.950542466	18181755.34	24.38733973	4.658391781	26.5290411	-1.707849315
wheat	IN-06-0040	2004	19.52319399	29.70434699	2.880114754	19079008.63	24.36431421	4.796505464	27.19878142	-1.91639071
wheat	IN-06-0040	2005	19.43088493	29.62184384	3.117526027	18903179.89	24.2672274	4.822717808	27.88444384	-1.705191781
wheat	IN-06-0040	2006	19.52873425	29.39600274	3.778268493	18273936.95	24.16361918	4.471547945	24.81643014	-0.693279452
wheat	IN-06-0040	2007	19.60325205	29.79223014	3.499139726	18684816.33	24.3958137	4.646347945	26.67111233	-1.147208219
wheat	IN-06-0040	2008	19.55259016	29.63965027	2.937685792	18571477.54	24.33293169	4.692661202	26.96352459	-1.75497541
wheat	IN-06-0040	2009	20.27540548	30.44716164	3.468041096	18792966.19	25.19489589	4.865553425	28.73833699	-1.397512329
wheat	IN-06-0040	2010	20.31836712	30.04455342	4.074975342	18216901.08	24.96866849	4.660082192	26.81020548	-0.585106849
wheat	IN-06-0040	2011	19.5089589	29.62127123	3.257668493	18336723.91	24.24724932	4.54529863	26.08447945	-1.287630137
wheat	IN-06-0040	2012	19.46727596	29.44382514	4.89576776	18339617.17	24.15845628	4.649153005	26.62470765	0.246614754
wheat	IN-06-0040	2013	19.60745479	28.92940548	4.874909589	17214049.17	23.93420822	4.306646575	23.91806849	0.568263014
wheat	IN-06-0040	2014	19.82732877	29.57987671	3.049178082	18582563	24.36909315	4.668164384	25.76519452	-1.618986301
wheat	IN-06-0040	2015	19.85129863	29.48037808	3.260479452	18188770.57	24.34268767	4.438783562	24.18848493	-1.17830411
wheat	IN-06-0040	2016	20.00180328	29.92399454	3.991778689	18023802.06	24.69098907	4.520822404	25.87798634	-0.529043716
wheat	IN-06-0040	2017	19.88339726	30.08760548	2.501213699	18756579.47	24.73578082	4.694287671	26.70793699	-2.193073973
wheat	IN-06-0040	2018	19.82849315	29.86814795	3.060750685	18029540.94	24.6623863	4.561147945	26.99186575	-1.50039726
wheat	IN-06-0040	2019	20.17839452	29.40587123	5.17819726	17229998.47	24.62082466	4.425156164	25.04371233	0.753041096
wheat	IN-06-0040	2020	19.62753279	29.09291803	3.886030055	17605039.13	24.05914754	4.191032787	22.40203279	-0.305002732
wheat	IN-06-0040	2021	19.81201644	29.36349315	3.029246575	17576704.42	24.3294	4.291761644	23.8460274	-1.262515068
wheat	IN-06-0040	2022	19.87390411	29.48261096	5.229564384	17994806.95	24.43466849	4.448487671	25.01367397	0.781076712
wheat	IN-06-0040	2023	19.73305205	29.1981863	3.694005479	18009922	24.17762192	4.357778082	23.14117808	-0.663772603
wheat	IN-06-0027	2001	19.16784658	30.91714795	1.821830137	18859487.58	24.62673699	4.617909589	28.17098356	-2.796079452
wheat	IN-06-0027	2002	20.14504384	31.7725863	1.60469863	19105435.81	25.63069589	5.013260274	31.70916164	-3.408561644
wheat	IN-06-0027	2003	19.57004384	30.65047123	3.535706849	18036429.54	24.80551233	4.530810959	28.75574521	-0.99510411
wheat	IN-06-0027	2004	20.2030765	31.49881694	1.491756831	19004391.77	25.50317213	4.960795082	30.55256831	-3.469038251
wheat	IN-06-0027	2005	19.8553589	31.31529315	2.548276712	18832397.55	25.34577808	4.861317808	31.00011233	-2.313041096
wheat	IN-06-0027	2006	20.18019452	31.61196986	1.747520548	18840477.19	25.61481918	4.794780822	29.9483726	-3.047260274
wheat	IN-06-0027	2007	20.02312603	31.57533973	1.686432877	18739317.65	25.47826027	4.915747945	30.61861096	-3.229315068
wheat	IN-06-0027	2008	19.47756284	30.57448634	3.650513661	17937837.91	24.68542896	4.39763388	26.7482459	-0.747120219
wheat	IN-06-0027	2009	20.07017534	31.35354521	2.104915068	18988053.53	25.44591233	4.849430137	29.57697534	-2.744515068
wheat	IN-06-0027	2010	20.38647671	31.47881918	2.271687671	18404129.65	25.71131507	4.643950685	29.70673151	-2.372263014
wheat	IN-06-0027	2011	19.32318082	30.61410137	2.718378082	18282126.15	24.66557808	4.408413699	27.19028219	-1.690035616
