crop_name	adm_id	year	fpar
wheat	IN-06-2006	2002	27.54763889
wheat	IN-06-2006	2003	31.36430556
wheat	IN-06-2006	2004	30.7705
wheat	IN-06-2006	2005	32.70947222
wheat	IN-06-2006	2006	31.78725
wheat	IN-06-2006	2007	34.0265
wheat	IN-06-2006	2008	33.867
wheat	IN-06-2006	2009	33.73119444
wheat	IN-06-2006	2010	34.98091667
wheat	IN-06-2006	2011	34.07527778
wheat	IN-06-2006	2012	33.62363889
wheat	IN-06-2006	2013	36.98786111
wheat	IN-06-2006	2014	37.83025
wheat	IN-06-2006	2015	38.51108333
wheat	IN-06-2006	2016	37.77105556
wheat	IN-06-2006	2017	40.426
wheat	IN-06-2006	2018	36.71947222
wheat	IN-06-2006	2019	39.29966667
wheat	IN-06-2006	2020	44.23511111
wheat	IN-06-2006	2021	41.58397222
wheat	IN-06-2006	2022	42.54872222
wheat	IN-06-2006	2023	41.91186111
wheat	IN-06-1071	2001	33.50288889
wheat	IN-06-1071	2002	34.22338889
wheat	IN-06-1071	2003	34.65366667
wheat	IN-06-1071	2004	38.12211111
wheat	IN-06-1071	2005	36.78244444
wheat	IN-06-1071	2006	36.12736111
wheat	IN-06-1071	2007	37.34630556
wheat	IN-06-1071	2008	36.64969444
wheat	IN-06-1071	2009	37.844
wheat	IN-06-1071	2010	38.79383333
wheat	IN-06-1071	2011	37.73591667
wheat	IN-06-1071	2012	38.71188889
wheat	IN-06-1071	2013	43.05166667
wheat	IN-06-1071	2014	42.48822222
wheat	IN-06-1071	2015	42.15783333
wheat	IN-06-1071	2016	39.51069444
wheat	IN-06-1071	2017	41.73958333
wheat	IN-06-1071	2018	40.5305
wheat	IN-06-1071	2019	42.58794444
wheat	IN-06-1071	2020	48.36233333
wheat	IN-06-1071	2021	45.18902778
wheat	IN-06-1071	2022	44.68288889
wheat	IN-06-1071	2023	45.89536111
wheat	IN-06-1081	2001	29.17027778
wheat	IN-06-1081	2002	29.07525
wheat	IN-06-1081	2003	30.46055556
wheat	IN-06-1081	2004	30.95372222
wheat	IN-06-1081	2005	30.75105556
wheat	IN-06-1081	2006	30.11913889
wheat	IN-06-1081	2007	33.29933333
wheat	IN-06-1081	2008	33.48902778
wheat	IN-06-1081	2009	35.94513889
wheat	IN-06-1081	2010	35.93597222
wheat	IN-06-1081	2011	34.84241667
wheat	IN-06-1081	2012	34.04911111
wheat	IN-06-1081	2013	38.27297222
wheat	IN-06-1081	2014	39.4925
wheat	IN-06-1081	2015	36.53477778
wheat	IN-06-1081	2016	35.70894444
wheat	IN-06-1081	2017	37.39680556
wheat	IN-06-1081	2018	33.46775
wheat	IN-06-1081	2019	38.46091667
wheat	IN-06-1081	2020	43.03013889
wheat	IN-06-1081	2021	37.90936111
wheat	IN-06-1081	2022	41.92177778
wheat	IN-06-1081	2023	41.87994444
wheat	IN-06-0008	2001	36.96308333
wheat	IN-06-0008	2002	37.30566667
wheat	IN-06-0008	2003	36.74797222
wheat	IN-06-0008	2004	38.91522222
wheat	IN-06-0008	2005	38.35680556
wheat	IN-06-0008	2006	38.46669444
wheat	IN-06-0008	2007	39.18597222
wheat	IN-06-0008	2008	38.60002778
wheat	IN-06-0008	2009	37.85480556
wheat	IN-06-0008	2010	40.57044444
wheat	IN-06-0008	2011	39.02488889
wheat	IN-06-0008	2012	38.7525
wheat	IN-06-0008	2013	40.31272222
wheat	IN-06-0008	2014	42.41580556
wheat	IN-06-0008	2015	42.34522222
wheat	IN-06-0008	2016	39.26183333
wheat	IN-06-0008	2017	40.99675
wheat	IN-06-0008	2018	39.15991667
wheat	IN-06-0008	2019	40.56813889
wheat	IN-06-0008	2020	45.99430556
wheat	IN-06-0008	2021	44.03033333
wheat	IN-06-0008	2022	43.011
wheat	IN-06-0008	2023	44.24458333
wheat	IN-06-1060	2001	24.47033333
wheat	IN-06-1060	2002	24.4615
wheat	IN-06-1060	2003	29.07027778
wheat	IN-06-1060	2004	27.39241667
wheat	IN-06-1060	2005	28.77222222
wheat	IN-06-1060	2006	26.70552778
wheat	IN-06-1060	2007	30.98627778
wheat	IN-06-1060	2008	29.97983333
wheat	IN-06-1060	2009	28.76597222
wheat	IN-06-1060	2010	32.15786111
wheat	IN-06-1060	2011	32.30425
wheat	IN-06-1060	2012	30.89516667
wheat	IN-06-1060	2013	31.79344444
wheat	IN-06-1060	2014	34.27961111
wheat	IN-06-1060	2015	35.16541667
wheat	IN-06-1060	2016	34.65286111
wheat	IN-06-1060	2017	37.161
wheat	IN-06-1060	2018	34.46230556
wheat	IN-06-1060	2019	36.80233333
wheat	IN-06-1060	2020	41.9235
wheat	IN-06-1060	2021	37.13225
wheat	IN-06-1060	2022	38.88952778
wheat	IN-06-1060	2023	39.02769444
wheat	IN-06-0040	2001	31.15177778
wheat	IN-06-0040	2002	33.64366667
wheat	IN-06-0040	2003	33.49572222
wheat	IN-06-0040	2004	35.10855556
wheat	IN-06-0040	2005	34.66638889
wheat	IN-06-0040	2006	35.07563889
wheat	IN-06-0040	2007	36.47236111
wheat	IN-06-0040	2008	35.34319444
wheat	IN-06-0040	2009	35.89711111
wheat	IN-06-0040	2010	38.88280556
wheat	IN-06-0040	2011	37.54008333
wheat	IN-06-0040	2012	34.90961111
wheat	IN-06-0040	2013	35.95880556
wheat	IN-06-0040	2014	38.78008333
wheat	IN-06-0040	2015	40.52969444
wheat	IN-06-0040	2016	35.86788889
wheat	IN-06-0040	2017	39.96727778
wheat	IN-06-0040	2018	36.50763889
wheat	IN-06-0040	2019	37.662
wheat	IN-06-0040	2020	46.42858333
wheat	IN-06-0040	2021	43.19758333
wheat	IN-06-0040	2022	43.52047222
wheat	IN-06-0040	2023	44.46227778
wheat	IN-06-0027	2001	30.20155556
wheat	IN-06-0027	2002	31.02466667
wheat	IN-06-0027	2003	31.71838889
wheat	IN-06-0027	2004	32.34466667
wheat	IN-06-0027	2005	30.43872222
wheat	IN-06-0027	2006	29.21102778
wheat	IN-06-0027	2007	28.08716667
wheat	IN-06-0027	2008	31.58308333
wheat	IN-06-0027	2009	32.78622222
wheat	IN-06-0027	2010	34.92675
wheat	IN-06-0027	2011	35.61966667
wheat	IN-06-0027	2012	33.40727778
wheat	IN-06-0027	2013	36.75897222
wheat	IN-06-0027	2014	36.25941667
wheat	IN-06-0027	2015	36.23391667
wheat	IN-06-0027	2016	35.46188889
wheat	IN-06-0027	2017	36.08741667
wheat	IN-06-0027	2018	34.0665
wheat	IN-06-0027	2019	37.95991667
wheat	IN-06-0027	2020	38.40280556
wheat	IN-06-0027	2021	38.05358333
wheat	IN-06-0027	2022	38.56183333
wheat	IN-06-0027	2023	39.78908333
wheat	IN-06-0502	2001	31.38144444
wheat	IN-06-0502	2002	32.03694444
wheat	IN-06-0502	2003	32.41686111
wheat	IN-06-0502	2004	35.42827778
wheat	IN-06-0502	2005	34.21227778
wheat	IN-06-0502	2006	33.39019444
wheat	IN-06-0502	2007	37.12252778
wheat	IN-06-0502	2008	36.74433333
wheat	IN-06-0502	2009	37.524
wheat	IN-06-0502	2010	39.75961111
wheat	IN-06-0502	2011	36.46741667
wheat	IN-06-0502	2012	35.10977778
wheat	IN-06-0502	2013	37.41913889
wheat	IN-06-0502	2014	38.15863889
wheat	IN-06-0502	2015	38.55633333
wheat	IN-06-0502	2016	36.38130556
wheat	IN-06-0502	2017	40.25455556
wheat	IN-06-0502	2018	36.76216667
wheat	IN-06-0502	2019	38.95433333
wheat	IN-06-0502	2020	44.85686111
wheat	IN-06-0502	2021	41.39661111
wheat	IN-06-0502	2022	41.91980556
wheat	IN-06-0502	2023	45.08863889
wheat	IN-06-1082	2001	33.22486111
wheat	IN-06-1082	2002	31.95702778
wheat	IN-06-1082	2003	34.43580556
wheat	IN-06-1082	2004	34.97011111
wheat	IN-06-1082	2005	34.09972222
wheat	IN-06-1082	2006	33.55155556
wheat	IN-06-1082	2007	36.98655556
wheat	IN-06-1082	2008	36.41633333
wheat	IN-06-1082	2009	35.52916667
wheat	IN-06-1082	2010	38.28458333
wheat	IN-06-1082	2011	37.41977778
wheat	IN-06-1082	2012	35.35147222
wheat	IN-06-1082	2013	37.89233333
wheat	IN-06-1082	2014	40.32836111
wheat	IN-06-1082	2015	40.71833333
wheat	IN-06-1082	2016	39.28680556
wheat	IN-06-1082	2017	42.80419444
wheat	IN-06-1082	2018	39.45705556
wheat	IN-06-1082	2019	40.74080556
wheat	IN-06-1082	2020	46.39033333
wheat	IN-06-1082	2021	43.22827778
wheat	IN-06-1082	2022	43.10583333
wheat	IN-06-1082	2023	43.72225
wheat	IN-06-0016	2001	32.50177778
wheat	IN-06-0016	2002	32.045
wheat	IN-06-0016	2003	35.21791667
wheat	IN-06-0016	2004	36.31377778
wheat	IN-06-0016	2005	34.65008333
wheat	IN-06-0016	2006	33.70008333
wheat	IN-06-0016	2007	32.49608333
wheat	IN-06-0016	2008	31.75177778
wheat	IN-06-0016	2009	36.48972222
wheat	IN-06-0016	2010	36.78891667
wheat	IN-06-0016	2011	36.96247222
wheat	IN-06-0016	2012	36.08938889
wheat	IN-06-0016	2013	38.27644444
wheat	IN-06-0016	2014	39.00238889
wheat	IN-06-0016	2015	36.95555556
wheat	IN-06-0016	2016	32.53094444
wheat	IN-06-0016	2017	37.31761111
wheat	IN-06-0016	2018	33.0725
wheat	IN-06-0016	2019	37.84488889
wheat	IN-06-0016	2020	42.13616667
wheat	IN-06-0016	2021	39.18827778
wheat	IN-06-0016	2022	40.61644444
wheat	IN-06-0016	2023	42.09913889
wheat	IN-06-0009	2001	32.52852778
wheat	IN-06-0009	2002	32.47338889
wheat	IN-06-0009	2003	33.43936111
wheat	IN-06-0009	2004	35.48613889
wheat	IN-06-0009	2005	34.27944444
wheat	IN-06-0009	2006	35.19763889
wheat	IN-06-0009	2007	36.69247222
wheat	IN-06-0009	2008	35.61416667
wheat	IN-06-0009	2009	34.57811111
wheat	IN-06-0009	2010	38.79286111
wheat	IN-06-0009	2011	37.08930556
wheat	IN-06-0009	2012	35.69975
wheat	IN-06-0009	2013	36.52994444
wheat	IN-06-0009	2014	40.09680556
wheat	IN-06-0009	2015	40.70038889
wheat	IN-06-0009	2016	37.25180556
wheat	IN-06-0009	2017	40.05363889
wheat	IN-06-0009	2018	38.48205556
wheat	IN-06-0009	2019	38.94352778
wheat	IN-06-0009	2020	46.41930556
wheat	IN-06-0009	2021	43.14527778
wheat	IN-06-0009	2022	43.70475
wheat	IN-06-0009	2023	45.07025
wheat	IN-06-0014	2001	31.36958333
wheat	IN-06-0014	2002	30.38008333
wheat	IN-06-0014	2003	34.01030556
wheat	IN-06-0014	2004	34.16266667
wheat	IN-06-0014	2005	32.03411111
wheat	IN-06-0014	2006	32.7
wheat	IN-06-0014	2007	33.28977778
wheat	IN-06-0014	2008	33.35877778
wheat	IN-06-0014	2009	35.45461111
wheat	IN-06-0014	2010	36.54061111
wheat	IN-06-0014	2011	35.34275
wheat	IN-06-0014	2012	34.97644444
wheat	IN-06-0014	2013	35.72819444
wheat	IN-06-0014	2014	38.76466667
wheat	IN-06-0014	2015	37.76766667
wheat	IN-06-0014	2016	34.85969444
wheat	IN-06-0014	2017	37.59752778
wheat	IN-06-0014	2018	34.41452778
wheat	IN-06-0014	2019	37.58036111
wheat	IN-06-0014	2020	42.41405556
wheat	IN-06-0014	2021	39.13761111
wheat	IN-06-0014	2022	40.15997222
wheat	IN-06-0014	2023	41.26111111
wheat	IN-06-0025	2001	32.08022222
wheat	IN-06-0025	2002	32.12505556
wheat	IN-06-0025	2003	34.69025
wheat	IN-06-0025	2004	34.03738889
wheat	IN-06-0025	2005	32.09675
wheat	IN-06-0025	2006	33.3945
wheat	IN-06-0025	2007	32.53997222
wheat	IN-06-0025	2008	32.63447222
wheat	IN-06-0025	2009	35.75575
wheat	IN-06-0025	2010	35.75658333
wheat	IN-06-0025	2011	37.29722222
wheat	IN-06-0025	2012	35.03763889
wheat	IN-06-0025	2013	40.13336111
wheat	IN-06-0025	2014	39.1075
wheat	IN-06-0025	2015	38.28344444
wheat	IN-06-0025	2016	37.95461111
wheat	IN-06-0025	2017	39.75825
wheat	IN-06-0025	2018	36.99663889
wheat	IN-06-0025	2019	41.78525
wheat	IN-06-0025	2020	42.26638889
wheat	IN-06-0025	2021	42.29269444
wheat	IN-06-0025	2022	44.00994444
wheat	IN-06-0025	2023	42.78138889
wheat	IN-06-0032	2001	30.77541667
wheat	IN-06-0032	2002	31.31405556
wheat	IN-06-0032	2003	32.42947222
wheat	IN-06-0032	2004	34.89069444
wheat	IN-06-0032	2005	35.49875
wheat	IN-06-0032	2006	32.72633333
wheat	IN-06-0032	2007	37.25030556
wheat	IN-06-0032	2008	36.04241667
wheat	IN-06-0032	2009	36.00588889
wheat	IN-06-0032	2010	36.98697222
wheat	IN-06-0032	2011	36.95919444
wheat	IN-06-0032	2012	34.17297222
wheat	IN-06-0032	2013	36.24797222
wheat	IN-06-0032	2014	38.1165
wheat	IN-06-0032	2015	39.37488889
wheat	IN-06-0032	2016	36.71983333
wheat	IN-06-0032	2017	39.18633333
wheat	IN-06-0032	2018	34.38919444
wheat	IN-06-0032	2019	35.02544444
wheat	IN-06-0032	2020	44.49719444
wheat	IN-06-0032	2021	38.93016667
wheat	IN-06-0032	2022	41.49788889
wheat	IN-06-0032	2023	43.69622222
wheat	IN-06-0033	2001	25.10961111
wheat	IN-06-0033	2002	26.32086111
wheat	IN-06-0033	2003	29.13605556
wheat	IN-06-0033	2004	31.32483333
wheat	IN-06-0033	2005	33.05038889
wheat	IN-06-0033	2006	30.15119444
wheat	IN-06-0033	2007	34.96533333
wheat	IN-06-0033	2008	34.75283333
wheat	IN-06-0033	2009	33.49269444
wheat	IN-06-0033	2010	34.04733333
wheat	IN-06-0033	2011	35.11427778
wheat	IN-06-0033	2012	33.55161111
wheat	IN-06-0033	2013	35.36402778
wheat	IN-06-0033	2014	38.24997222
wheat	IN-06-0033	2015	38.47213889
wheat	IN-06-0033	2016	35.03966667
wheat	IN-06-0033	2017	38.90272222
wheat	IN-06-0033	2018	34.67069444
wheat	IN-06-0033	2019	34.68119444
wheat	IN-06-0033	2020	43.36625
wheat	IN-06-0033	2021	36.75219444
wheat	IN-06-0033	2022	40.94633333
wheat	IN-06-0033	2023	40.01
wheat	IN-06-1057	2001	30.19097222
wheat	IN-06-1057	2002	30.29138889
wheat	IN-06-1057	2003	30.89563889
wheat	IN-06-1057	2004	32.95311111
wheat	IN-06-1057	2005	31.48886111
wheat	IN-06-1057	2006	31.12
wheat	IN-06-1057	2007	33.47794444
wheat	IN-06-1057	2008	32.11775
wheat	IN-06-1057	2009	33.18847222
wheat	IN-06-1057	2010	34.57144444
wheat	IN-06-1057	2011	33.26741667
wheat	IN-06-1057	2012	33.73391667
wheat	IN-06-1057	2013	36.60452778
wheat	IN-06-1057	2014	36.45538889
wheat	IN-06-1057	2015	38.17422222
wheat	IN-06-1057	2016	33.59688889
wheat	IN-06-1057	2017	35.86875
wheat	IN-06-1057	2018	33.02333333
wheat	IN-06-1057	2019	37.36952778
wheat	IN-06-1057	2020	41.58080556
wheat	IN-06-1057	2021	39.7875
wheat	IN-06-1057	2022	40.04380556
wheat	IN-06-1057	2023	41.24086111
wheat	IN-06-0036	2001	25.93572222
wheat	IN-06-0036	2002	26.64338889
wheat	IN-06-0036	2003	30.52172222
wheat	IN-06-0036	2004	28.80205556
wheat	IN-06-0036	2005	30.49208333
wheat	IN-06-0036	2006	29.64483333
wheat	IN-06-0036	2007	31.8835
wheat	IN-06-0036	2008	32.143
wheat	IN-06-0036	2009	32.74727778
wheat	IN-06-0036	2010	33.89338889
wheat	IN-06-0036	2011	35.29347222
wheat	IN-06-0036	2012	31.67841667
wheat	IN-06-0036	2013	33.87352778
wheat	IN-06-0036	2014	34.64152778
wheat	IN-06-0036	2015	36.117
wheat	IN-06-0036	2016	35.15644444
wheat	IN-06-0036	2017	38.78302778
wheat	IN-06-0036	2018	34.89505556
wheat	IN-06-0036	2019	37.87280556
wheat	IN-06-0036	2020	43.49847222
wheat	IN-06-0036	2021	39.06427778
wheat	IN-06-0036	2022	40.3975
wheat	IN-06-0036	2023	40.51391667
wheat	IN-06-0024	2001	30.75891667
wheat	IN-06-0024	2002	29.08913889
wheat	IN-06-0024	2003	30.66755556
wheat	IN-06-0024	2004	30.49347222
wheat	IN-06-0024	2005	32.55988889
wheat	IN-06-0024	2006	31.60563889
wheat	IN-06-0024	2007	35.3085
wheat	IN-06-0024	2008	35.18488889
wheat	IN-06-0024	2009	37.12494444
wheat	IN-06-0024	2010	36.29858333
wheat	IN-06-0024	2011	35.60402778
wheat	IN-06-0024	2012	35.00863889
wheat	IN-06-0024	2013	37.93336111
wheat	IN-06-0024	2014	37.85991667
wheat	IN-06-0024	2015	37.92594444
wheat	IN-06-0024	2016	35.52469444
wheat	IN-06-0024	2017	37.85011111
wheat	IN-06-0024	2018	33.96733333
wheat	IN-06-0024	2019	39.49922222
wheat	IN-06-0024	2020	44.15216667
wheat	IN-06-0024	2021	38.18125
wheat	IN-06-0024	2022	42.82969444
wheat	IN-06-0024	2023	42.87233333
wheat	IN-06-0022	2001	33.18205556
wheat	IN-06-0022	2002	31.61877778
wheat	IN-06-0022	2003	33.57308333
wheat	IN-06-0022	2004	34.95977778
wheat	IN-06-0022	2005	33.65627778
wheat	IN-06-0022	2006	33.18194444
wheat	IN-06-0022	2007	30.80113889
wheat	IN-06-0022	2008	32.75813889
wheat	IN-06-0022	2009	35.40872222
wheat	IN-06-0022	2010	35.47844444
wheat	IN-06-0022	2011	38.91430556
wheat	IN-06-0022	2012	36.33266667
wheat	IN-06-0022	2013	40.97894444
wheat	IN-06-0022	2014	39.16355556
wheat	IN-06-0022	2015	38.21752778
wheat	IN-06-0022	2016	38.07583333
wheat	IN-06-0022	2017	37.32586111
wheat	IN-06-0022	2018	35.29958333
wheat	IN-06-0022	2019	41.68458333
wheat	IN-06-0022	2020	41.89375
wheat	IN-06-0022	2021	41.38727778
wheat	IN-06-0022	2022	43.36786111
wheat	IN-06-0022	2023	42.46236111
wheat	IN-06-1058	2001	36.65586111
wheat	IN-06-1058	2002	36.30644444
wheat	IN-06-1058	2003	36.24777778
wheat	IN-06-1058	2004	36.98891667
wheat	IN-06-1058	2005	39.70841667
wheat	IN-06-1058	2006	37.65541667
wheat	IN-06-1058	2007	40.28819444
wheat	IN-06-1058	2008	40.27316667
wheat	IN-06-1058	2009	40.52855556
wheat	IN-06-1058	2010	42.07141667
wheat	IN-06-1058	2011	42.26213889
wheat	IN-06-1058	2012	38.89730556
wheat	IN-06-1058	2013	40.47372222
wheat	IN-06-1058	2014	42.0635
wheat	IN-06-1058	2015	42.14572222
wheat	IN-06-1058	2016	41.30519444
wheat	IN-06-1058	2017	43.73197222
wheat	IN-06-1058	2018	39.92086111
wheat	IN-06-1058	2019	43.77638889
wheat	IN-06-1058	2020	48.84788889
wheat	IN-06-1058	2021	44.94652778
wheat	IN-06-1058	2022	45.85119444
wheat	IN-06-1058	2023	48.19802778
wheat	IN-06-0043	2001	38.27552778
wheat	IN-06-0043	2002	36.80697222
wheat	IN-06-0043	2003	36.76630556
wheat	IN-06-0043	2004	39.19083333
wheat	IN-06-0043	2005	38.84897222
wheat	IN-06-0043	2006	38.63847222
wheat	IN-06-0043	2007	41.42813889
wheat	IN-06-0043	2008	41.36544444
wheat	IN-06-0043	2009	40.98475
wheat	IN-06-0043	2010	42.38397222
wheat	IN-06-0043	2011	41.98880556
wheat	IN-06-0043	2012	39.84125
wheat	IN-06-0043	2013	39.08716667
wheat	IN-06-0043	2014	42.35163889
wheat	IN-06-0043	2015	42.40136111
wheat	IN-06-0043	2016	42.32194444
wheat	IN-06-0043	2017	45.23241667
wheat	IN-06-0043	2018	42.0135
wheat	IN-06-0043	2019	44.71738889
wheat	IN-06-0043	2020	49.63833333
wheat	IN-06-0043	2021	48.29288889
wheat	IN-06-0043	2022	49.15119444
wheat	IN-06-0043	2023	51.68388889
wheat	IN-06-0028	2001	27.89744444
wheat	IN-06-0028	2002	28.59041667
wheat	IN-06-0028	2003	30.21416667
wheat	IN-06-0028	2004	34.4205
wheat	IN-06-0028	2005	34.65566667
wheat	IN-06-0028	2006	31.40980556
wheat	IN-06-0028	2007	37.93066667
wheat	IN-06-0028	2008	35.56661111
wheat	IN-06-0028	2009	34.65844444
wheat	IN-06-0028	2010	36.24711111
wheat	IN-06-0028	2011	36.88544444
wheat	IN-06-0028	2012	35.56825
wheat	IN-06-0028	2013	36.50433333
wheat	IN-06-0028	2014	39.64383333
wheat	IN-06-0028	2015	39.93505556
wheat	IN-06-0028	2016	35.74522222
wheat	IN-06-0028	2017	39.74813889
wheat	IN-06-0028	2018	35.31025
wheat	IN-06-0028	2019	34.75088889
wheat	IN-06-0028	2020	43.49108333
wheat	IN-06-0028	2021	36.72458333
wheat	IN-06-0028	2022	40.74577778
wheat	IN-06-0028	2023	41.80594444
wheat	IN-06-0007	2001	34.25177778
wheat	IN-06-0007	2002	33.79658333
wheat	IN-06-0007	2003	35.39005556
wheat	IN-06-0007	2004	37.09702778
wheat	IN-06-0007	2005	34.33638889
wheat	IN-06-0007	2006	36.36408333
wheat	IN-06-0007	2007	36.73319444
wheat	IN-06-0007	2008	36.89166667
wheat	IN-06-0007	2009	37.04416667
wheat	IN-06-0007	2010	37.91961111
wheat	IN-06-0007	2011	38.33861111
wheat	IN-06-0007	2012	38.69613889
wheat	IN-06-0007	2013	40.34894444
wheat	IN-06-0007	2014	41.95763889
wheat	IN-06-0007	2015	43.26761111
wheat	IN-06-0007	2016	42.09747222
wheat	IN-06-0007	2017	43.53358333
wheat	IN-06-0007	2018	40.73869444
wheat	IN-06-0007	2019	44.63483333
wheat	IN-06-0007	2020	48.14463889
wheat	IN-06-0007	2021	47.58202778
wheat	IN-06-0007	2022	48.61641667
wheat	IN-06-0007	2023	49.52783333
wheat	IN-06-0034	2001	23.77988889
wheat	IN-06-0034	2002	25.63041667
wheat	IN-06-0034	2003	29.59980556
wheat	IN-06-0034	2004	28.44316667
wheat	IN-06-0034	2005	30.45483333
wheat	IN-06-0034	2006	28.67030556
wheat	IN-06-0034	2007	30.84691667
wheat	IN-06-0034	2008	31.25030556
wheat	IN-06-0034	2009	30.59102778
wheat	IN-06-0034	2010	31.36033333
wheat	IN-06-0034	2011	30.51088889
wheat	IN-06-0034	2012	30.39363889
wheat	IN-06-0034	2013	34.07508333
wheat	IN-06-0034	2014	35.56727778
wheat	IN-06-0034	2015	34.39075
wheat	IN-06-0034	2016	34.21611111
wheat	IN-06-0034	2017	37.29652778
wheat	IN-06-0034	2018	35.18075
wheat	IN-06-0034	2019	37.11944444
wheat	IN-06-0034	2020	43.34966667
wheat	IN-06-0034	2021	38.99913889
wheat	IN-06-0034	2022	41.58161111
wheat	IN-06-0034	2023	40.07680556
wheat	IN-06-1061	2001	33.20625
wheat	IN-06-1061	2002	32.89802778
wheat	IN-06-1061	2003	35.09477778
wheat	IN-06-1061	2004	36.66455556
wheat	IN-06-1061	2005	34.03755556
wheat	IN-06-1061	2006	34.41477778
wheat	IN-06-1061	2007	34.95558333
wheat	IN-06-1061	2008	35.07836111
wheat	IN-06-1061	2009	36.33897222
wheat	IN-06-1061	2010	36.86763889
wheat	IN-06-1061	2011	36.04288889
wheat	IN-06-1061	2012	37.02516667
wheat	IN-06-1061	2013	39.28191667
wheat	IN-06-1061	2014	40.25994444
wheat	IN-06-1061	2015	40.95158333
wheat	IN-06-1061	2016	37.62252778
wheat	IN-06-1061	2017	39.62638889
wheat	IN-06-1061	2018	37.03741667
wheat	IN-06-1061	2019	41.50825
wheat	IN-06-1061	2020	45.16730556
wheat	IN-06-1061	2021	43.24797222
wheat	IN-06-1061	2022	44.246
wheat	IN-06-1061	2023	44.71069444
wheat	IN-06-0012	2001	32.40980556
wheat	IN-06-0012	2002	33.55761111
wheat	IN-06-0012	2003	34.93752778
wheat	IN-06-0012	2004	35.92052778
wheat	IN-06-0012	2005	35.20219444
wheat	IN-06-0012	2006	35.136
wheat	IN-06-0012	2007	36.63441667
wheat	IN-06-0012	2008	35.98144444
wheat	IN-06-0012	2009	36.693
wheat	IN-06-0012	2010	37.96352778
wheat	IN-06-0012	2011	36.87144444
wheat	IN-06-0012	2012	37.5255
wheat	IN-06-0012	2013	39.92225
wheat	IN-06-0012	2014	41.10738889
wheat	IN-06-0012	2015	41.93294444
wheat	IN-06-0012	2016	37.75183333
wheat	IN-06-0012	2017	40.48238889
wheat	IN-06-0012	2018	37.307
wheat	IN-06-0012	2019	41.03275
wheat	IN-06-0012	2020	45.71280556
wheat	IN-06-0012	2021	43.52175
wheat	IN-06-0012	2022	43.55261111
wheat	IN-06-0012	2023	44.99541667
wheat	IN-06-0026	2001	32.63219444
wheat	IN-06-0026	2002	32.49452778
wheat	IN-06-0026	2003	32.15308333
wheat	IN-06-0026	2004	33.52883333
wheat	IN-06-0026	2005	33.40244444
wheat	IN-06-0026	2006	31.55663889
wheat	IN-06-0026	2007	31.03516667
wheat	IN-06-0026	2008	35.061
wheat	IN-06-0026	2009	35.57741667
wheat	IN-06-0026	2010	37.66222222
wheat	IN-06-0026	2011	39.57569444
wheat	IN-06-0026	2012	37.09111111
wheat	IN-06-0026	2013	41.49658333
wheat	IN-06-0026	2014	39.46563889
wheat	IN-06-0026	2015	39.70266667
wheat	IN-06-0026	2016	39.43133333
wheat	IN-06-0026	2017	40.03388889
wheat	IN-06-0026	2018	38.33194444
wheat	IN-06-0026	2019	42.71994444
wheat	IN-06-0026	2020	42.03877778
wheat	IN-06-0026	2021	41.34208333
wheat	IN-06-0026	2022	42.37261111
wheat	IN-06-0026	2023	42.41138889
wheat	IN-06-0010	2001	34.37091667
wheat	IN-06-0010	2002	33.49888889
