crop_name	adm_id	year	ssm	rsm
wheat	IN-06-0031	2021	5.052158904	294.8171342
wheat	IN-06-0031	2022	4.70060274	289.0256712
wheat	IN-06-0031	2023	4.907947945	288.7530767
wheat	IN-06-2006	2003	4.35448503	292.7660629
wheat	IN-06-2006	2004	4.382612022	292.0635464
wheat	IN-06-2006	2005	4.205147945	291.4723808
wheat	IN-06-2006	2006	4.811178082	306.0932192
wheat	IN-06-2006	2007	5.428753425	310.8637534
wheat	IN-06-2006	2008	5.189813699	300.4066932
wheat	IN-06-2006	2009	4.402430137	287.4488521
wheat	IN-06-2006	2010	4.427350685	290.7312575
wheat	IN-06-2006	2011	4.635290411	297.6371753
wheat	IN-06-2006	2012	4.848142077	294.966
wheat	IN-06-2006	2013	5.201912329	309.9881507
wheat	IN-06-2006	2014	5.149989041	296.3791534
wheat	IN-06-2006	2015	4.793638356	288.7363014
wheat	IN-06-2006	2016	4.631989071	298.1144344
wheat	IN-06-2006	2017	4.684161644	288.9281671
wheat	IN-06-2006	2018	4.502720548	294.5305288
wheat	IN-06-2006	2019	4.936131507	316.4032027
wheat	IN-06-2006	2020	5.465204918	302.2660984
wheat	IN-06-2006	2021	5.283493151	301.2757178
wheat	IN-06-2006	2022	5.170334247	299.8501726
wheat	IN-06-2006	2023	5.255150685	300.4251479
wheat	IN-06-1071	2003	4.472883234	228.9515629
wheat	IN-06-1071	2004	4.162740437	209.6825082
wheat	IN-06-1071	2005	3.962652055	203.9814658
wheat	IN-06-1071	2006	3.942986301	200.2796877
wheat	IN-06-1071	2007	3.933827397	200.0280411
wheat	IN-06-1071	2008	3.925969863	201.7748247
wheat	IN-06-1071	2009	3.553468493	191.7863123
wheat	IN-06-1071	2010	3.534978082	190.2748411
wheat	IN-06-1071	2011	3.973271233	209.0451863
wheat	IN-06-1071	2012	4.068857923	208.3326503
wheat	IN-06-1071	2013	4.54129589	228.5516767
wheat	IN-06-1071	2014	4.216871233	209.5234137
wheat	IN-06-1071	2015	3.94109589	197.0887178
wheat	IN-06-1071	2016	4.164811475	214.169459
wheat	IN-06-1071	2017	3.749665753	194.977811
wheat	IN-06-1071	2018	3.727019178	193.8177753
wheat	IN-06-1071	2019	4.073536986	208.2174548
wheat	IN-06-1071	2020	4.514295082	220.2868661
wheat	IN-06-1071	2021	4.17509863	208.3660247
wheat	IN-06-1071	2022	4.156882192	209.5968959
wheat	IN-06-1071	2023	3.965813699	200.2173726
wheat	IN-06-1081	2003	5.06745509	304.5318772
wheat	IN-06-1081	2004	5.074224044	295.9719262
wheat	IN-06-1081	2005	4.663630137	289.2129753
wheat	IN-06-1081	2006	4.751452055	290.0509671
wheat	IN-06-1081	2007	4.747389041	288.1662438
wheat	IN-06-1081	2008	4.962465753	298.7681425
wheat	IN-06-1081	2009	4.651408219	289.0377288
wheat	IN-06-1081	2010	4.764380822	291.6668356
wheat	IN-06-1081	2011	5.124449315	307.0938877
wheat	IN-06-1081	2012	5.289303279	305.9670956
wheat	IN-06-1081	2013	5.969090411	324.2155589
wheat	IN-06-1081	2014	5.459216438	302.4776055
wheat	IN-06-1081	2015	5.363473973	294.8504027
wheat	IN-06-1081	2016	5.013765027	300.7439044
wheat	IN-06-1081	2017	4.675427397	285.1703315
wheat	IN-06-1081	2018	4.67309589	291.8131397
wheat	IN-06-1081	2019	5.084254795	303.8722247
wheat	IN-06-1081	2020	5.373385246	297.3481503
wheat	IN-06-1081	2021	5.178312329	298.3464329
wheat	IN-06-1081	2022	5.350424658	301.5306795
wheat	IN-06-1081	2023	5.278336986	294.2589096
wheat	IN-06-0008	2003	5.520299401	316.9431407
wheat	IN-06-0008	2004	5.32545082	300.3351011
wheat	IN-06-0008	2005	5.136490411	301.2126877
wheat	IN-06-0008	2006	5.335646575	299.1012301
wheat	IN-06-0008	2007	5.454961644	306.140063
wheat	IN-06-0008	2008	5.512465753	307.8904329
wheat	IN-06-0008	2009	4.926	298.9045068
wheat	IN-06-0008	2010	5.256224658	306.8033315
wheat	IN-06-0008	2011	5.375890411	307.2603644
wheat	IN-06-0008	2012	5.511079235	311.1949508
wheat	IN-06-0008	2013	6.044010959	330.3453616
wheat	IN-06-0008	2014	5.602558904	303.1468027
wheat	IN-06-0008	2015	5.619953425	300.2377863
wheat	IN-06-0008	2016	5.43734153	307.1851667
wheat	IN-06-0008	2017	5.160156164	295.9647918
wheat	IN-06-0008	2018	5.125720548	297.6976301
wheat	IN-06-0008	2019	5.637808219	315.8330767
wheat	IN-06-0008	2020	6.388726776	325.7363989
wheat	IN-06-0008	2021	5.624035616	304.2193123
wheat	IN-06-0008	2022	5.864139726	317.2861534
wheat	IN-06-0008	2023	5.668054795	305.6975534
wheat	IN-06-1060	2003	4.222296407	290.4061018
wheat	IN-06-1060	2004	4.205237705	289.4345792
wheat	IN-06-1060	2005	3.829673973	284.9964384
wheat	IN-06-1060	2006	4.469076712	296.226874
wheat	IN-06-1060	2007	5.091479452	301.5462904
wheat	IN-06-1060	2008	4.816621918	291.3059507
wheat	IN-06-1060	2009	4.291994521	287.4866603
wheat	IN-06-1060	2010	4.364879452	289.4511397
wheat	IN-06-1060	2011	4.527967123	293.4810986
wheat	IN-06-1060	2012	4.69389071	293.9791776
wheat	IN-06-1060	2013	5.145246575	309.5590849
wheat	IN-06-1060	2014	4.971273973	292.6594301
wheat	IN-06-1060	2015	4.703142466	287.1046521
wheat	IN-06-1060	2016	4.463412568	294.2739563
wheat	IN-06-1060	2017	4.492852055	286.6772986
wheat	IN-06-1060	2018	4.220030137	288.1051288
wheat	IN-06-1060	2019	4.726350685	311.0314438
wheat	IN-06-1060	2020	5.466442623	301.8263525
wheat	IN-06-1060	2021	5.145915068	297.793674
wheat	IN-06-1060	2022	5.258767123	302.5391205
wheat	IN-06-1060	2023	5.271846575	299.5856795
wheat	IN-06-0040	2003	5.175176647	302.2437754
wheat	IN-06-0040	2004	4.910653005	291.592224
wheat	IN-06-0040	2005	4.622032877	289.7001205
wheat	IN-06-0040	2006	5.121887671	298.8836274
wheat	IN-06-0040	2007	5.343860274	304.6504027
wheat	IN-06-0040	2008	5.20309863	298.6119671
wheat	IN-06-0040	2009	4.990542466	300.4295863
wheat	IN-06-0040	2010	5.296328767	304.8579178
wheat	IN-06-0040	2011	5.502027397	310.9160219
wheat	IN-06-0040	2012	5.632920765	316.0616831
wheat	IN-06-0040	2013	6.109709589	334.8622247
wheat	IN-06-0040	2014	5.651789041	305.2223014
wheat	IN-06-0040	2015	5.683216438	301.5421808
wheat	IN-06-0040	2016	5.434374317	311.8371284
wheat	IN-06-0040	2017	5.202712329	292.8341342
wheat	IN-06-0040	2018	5.138783562	299.3857562
wheat	IN-06-0040	2019	5.63850411	322.7438082
wheat	IN-06-0040	2020	6.481852459	329.855776
wheat	IN-06-0040	2021	5.791268493	309.2870849
wheat	IN-06-0040	2022	6.016389041	322.9632795
wheat	IN-06-0040	2023	6.113756164	316.6286712
wheat	IN-06-0027	2003	4.259916168	218.0488293
wheat	IN-06-0027	2004	4.082478142	200.6860738
wheat	IN-06-0027	2005	3.912106849	195.3373808
wheat	IN-06-0027	2006	3.513482192	178.2135397
wheat	IN-06-0027	2007	3.287334247	170.1378356
wheat	IN-06-0027	2008	3.84150411	196.1838712
wheat	IN-06-0027	2009	3.280241096	171.8047178
wheat	IN-06-0027	2010	3.267873973	177.1845123
wheat	IN-06-0027	2011	3.510413699	182.5429507
wheat	IN-06-0027	2012	3.589620219	185.9298689
wheat	IN-06-0027	2013	4.001526027	198.2722658
wheat	IN-06-0027	2014	3.445849315	177.0612685
wheat	IN-06-0027	2015	3.029430137	162.6844849
wheat	IN-06-0027	2016	2.856057377	167.2902541
wheat	IN-06-0027	2017	2.668654795	158.2713726
wheat	IN-06-0027	2018	2.988375342	167.3183671
wheat	IN-06-0027	2019	2.816438356	166.0089781
wheat	IN-06-0027	2020	2.878846995	162.0126803
wheat	IN-06-0027	2021	2.680273973	165.4384027
wheat	IN-06-0027	2022	3.113778082	168.3524548
wheat	IN-06-0027	2023	3.146383562	167.9123205
wheat	IN-06-0502	2003	4.766733533	291.6576737
wheat	IN-06-0502	2004	4.826027322	291.5139235
wheat	IN-06-0502	2005	4.221758904	281.6688849
wheat	IN-06-0502	2006	4.714260274	292.2573781
wheat	IN-06-0502	2007	4.927884932	292.3019699
wheat	IN-06-0502	2008	4.859057534	292.9550192
wheat	IN-06-0502	2009	4.702005479	290.153989
wheat	IN-06-0502	2010	4.921378082	293.3973534
wheat	IN-06-0502	2011	5.333756164	311.713926
wheat	IN-06-0502	2012	5.417330601	306.8227869
wheat	IN-06-0502	2013	6.034183562	327.1763315
wheat	IN-06-0502	2014	5.524021918	303.2440795
wheat	IN-06-0502	2015	5.648558904	303.7073041
wheat	IN-06-0502	2016	5.455270492	313.3672951
wheat	IN-06-0502	2017	5.189646575	292.3091397
wheat	IN-06-0502	2018	4.987783562	296.1183151
wheat	IN-06-0502	2019	5.618331507	317.0005096
wheat	IN-06-0502	2020	5.747368852	306.6775519
wheat	IN-06-0502	2021	5.517153425	305.0542603
wheat	IN-06-0502	2022	5.559419178	308.1475315
wheat	IN-06-0502	2023	5.683435616	304.9524356
wheat	IN-06-1082	2003	4.662730539	294.6531287
wheat	IN-06-1082	2004	4.19142623	285.9528579
wheat	IN-06-1082	2005	3.90460274	284.2403452
wheat	IN-06-1082	2006	4.627550685	293.9255589
wheat	IN-06-1082	2007	4.978693151	299.5008192
wheat	IN-06-1082	2008	4.720021918	290.7806192
wheat	IN-06-1082	2009	4.423241096	290.6584219
wheat	IN-06-1082	2010	4.716241096	295.1883479
wheat	IN-06-1082	2011	4.813728767	294.0347753
wheat	IN-06-1082	2012	4.812265027	298.3572869
wheat	IN-06-1082	2013	5.36090411	317.2273507
wheat	IN-06-1082	2014	5.091849315	294.6533342
wheat	IN-06-1082	2015	4.864054795	288.2528301
wheat	IN-06-1082	2016	4.577136612	295.4422295
wheat	IN-06-1082	2017	4.525939726	285.5659671
wheat	IN-06-1082	2018	4.26519726	286.281526
wheat	IN-06-1082	2019	4.656624658	307.2499863
wheat	IN-06-1082	2020	5.750838798	308.3782923
wheat	IN-06-1082	2021	5.302394521	299.2432301
wheat	IN-06-1082	2022	5.49790137	307.8365644
wheat	IN-06-1082	2023	5.593624658	304.0431534
wheat	IN-06-0016	2003	5.004185629	274.3132695
wheat	IN-06-0016	2004	4.812527322	259.1893607
wheat	IN-06-0016	2005	4.602021918	257.1187452
wheat	IN-06-0016	2006	4.266624658	241.5345178
wheat	IN-06-0016	2007	4.115471233	237.4480438
wheat	IN-06-0016	2008	4.534460274	257.942211
wheat	IN-06-0016	2009	4.153690411	240.4315808
wheat	IN-06-0016	2010	4.178413699	241.7138274
wheat	IN-06-0016	2011	4.441934247	255.9041562
wheat	IN-06-0016	2012	4.724765027	260.6990628
wheat	IN-06-0016	2013	5.282232877	278.3355397
wheat	IN-06-0016	2014	4.759115068	254.3682904
wheat	IN-06-0016	2015	4.356578082	239.9464603
wheat	IN-06-0016	2016	4.404893443	253.1877787
wheat	IN-06-0016	2017	3.881046575	235.0027973
wheat	IN-06-0016	2018	3.976208219	241.4309836
wheat	IN-06-0016	2019	4.363471233	251.5661342
wheat	IN-06-0016	2020	4.659382514	249.082847
wheat	IN-06-0016	2021	4.409860274	245.6726685
wheat	IN-06-0016	2022	4.639342466	252.1528712
wheat	IN-06-0016	2023	4.586243836	246.9115288
wheat	IN-06-0009	2003	5.246026946	297.1663234
wheat	IN-06-0009	2004	4.913057377	283.2193115
wheat	IN-06-0009	2005	4.684189041	281.1288849
wheat	IN-06-0009	2006	5.013463014	285.0674493
wheat	IN-06-0009	2007	5.201994521	291.625463
wheat	IN-06-0009	2008	5.109287671	287.7760274
wheat	IN-06-0009	2009	4.802145205	287.0210466
wheat	IN-06-0009	2010	5.06249589	291.7111452
wheat	IN-06-0009	2011	5.279887671	297.0243836
wheat	IN-06-0009	2012	5.439237705	301.3800656
wheat	IN-06-0009	2013	6.039520548	324.0521041
wheat	IN-06-0009	2014	5.521265753	293.9782055
wheat	IN-06-0009	2015	5.552736986	291.8835151
wheat	IN-06-0009	2016	5.333136612	297.9653169
wheat	IN-06-0009	2017	5.013569863	280.6425178
wheat	IN-06-0009	2018	4.929613699	283.8441205
wheat	IN-06-0009	2019	5.482487671	305.4098548
wheat	IN-06-0009	2020	6.305948087	319.3297022
wheat	IN-06-0009	2021	5.520506849	293.8757425
wheat	IN-06-0009	2022	5.798745205	309.6382411
wheat	IN-06-0009	2023	5.767093151	300.0813342
wheat	IN-06-0014	2003	5.405697605	306.9015808
wheat	IN-06-0014	2004	5.181800546	291.3490219
wheat	IN-06-0014	2005	4.92429589	289.8904384
wheat	IN-06-0014	2006	4.851610959	280.964189
wheat	IN-06-0014	2007	4.760079452	279.5737014
wheat	IN-06-0014	2008	4.903747945	289.6828027
wheat	IN-06-0014	2009	4.663235616	280.9986658
wheat	IN-06-0014	2010	4.67609589	281.2015068
wheat	IN-06-0014	2011	5.000939726	296.7051397
wheat	IN-06-0014	2012	5.307120219	298.4016885
wheat	IN-06-0014	2013	5.908764384	317.0639452
wheat	IN-06-0014	2014	5.441980822	293.002926
wheat	IN-06-0014	2015	5.185794521	282.854674
wheat	IN-06-0014	2016	5.102062842	294.1488251
wheat	IN-06-0014	2017	4.809090411	279.8270493
wheat	IN-06-0014	2018	4.690254795	281.5091644
wheat	IN-06-0014	2019	5.161605479	294.5437836
wheat	IN-06-0014	2020	5.421131148	291.9021257
wheat	IN-06-0014	2021	5.156375342	286.2694904
wheat	IN-06-0014	2022	5.382454795	295.0867479
wheat	IN-06-0014	2023	5.290745205	287.7381068
wheat	IN-06-0025	2003	4.018137725	213.1238174
wheat	IN-06-0025	2004	3.843650273	198.2848361
wheat	IN-06-0025	2005	3.749756164	197.0647808
wheat	IN-06-0025	2006	3.464013699	184.3873315
wheat	IN-06-0025	2007	3.292769863	177.5815918
wheat	IN-06-0025	2008	3.809684932	201.3362712
wheat	IN-06-0025	2009	3.309575342	179.6502411
wheat	IN-06-0025	2010	3.313854795	181.6487041
wheat	IN-06-0025	2011	3.57520274	192.6705178
wheat	IN-06-0025	2012	3.730614754	197.930929
wheat	IN-06-0025	2013	4.229693151	214.1952986
wheat	IN-06-0025	2014	3.620082192	189.5447014
wheat	IN-06-0025	2015	3.248230137	174.9871342
wheat	IN-06-0025	2016	3.198677596	181.4372213
wheat	IN-06-0025	2017	2.820441096	166.9155397
wheat	IN-06-0025	2018	3.065884932	178.7567863
wheat	IN-06-0025	2019	3.202005479	184.2606575
wheat	IN-06-0025	2020	3.42968306	180.0853525
wheat	IN-06-0025	2021	3.130010959	179.0263151
wheat	IN-06-0025	2022	3.476589041	184.0844301
wheat	IN-06-0025	2023	3.539665753	183.8041507
wheat	IN-06-0032	2003	4.550365269	292.1254521
wheat	IN-06-0032	2004	4.495827869	291.9496913
wheat	IN-06-0032	2005	4.079213699	285.8578932
wheat	IN-06-0032	2006	4.750235616	300.3720521
wheat	IN-06-0032	2007	5.15990411	303.9507425
wheat	IN-06-0032	2008	4.89949589	296.1474959
wheat	IN-06-0032	2009	4.581380822	292.2601863
wheat	IN-06-0032	2010	4.731961644	294.0947863
wheat	IN-06-0032	2011	5.100534247	308.265674
wheat	IN-06-0032	2012	5.271989071	307.4565902
wheat	IN-06-0032	2013	5.813153425	324.8625945
wheat	IN-06-0032	2014	5.386443836	302.3802027
wheat	IN-06-0032	2015	5.563608219	304.1858164
wheat	IN-06-0032	2016	5.355084699	314.7569262
wheat	IN-06-0032	2017	5.126484932	294.8474137
wheat	IN-06-0032	2018	4.862123288	298.540011
wheat	IN-06-0032	2019	5.513791781	321.7162521
wheat	IN-06-0032	2020	5.746084699	309.5146038
wheat	IN-06-0032	2021	5.481734247	306.5049945
wheat	IN-06-0032	2022	5.565065753	310.7144274
wheat	IN-06-0032	2023	5.758473973	311.8199808
wheat	IN-06-0033	2003	4.404332335	291.5897275
wheat	IN-06-0033	2004	4.433281421	293.0094098
wheat	IN-06-0033	2005	4.051323288	287.255989
wheat	IN-06-0033	2006	4.728671233	301.5015973
wheat	IN-06-0033	2007	5.305863014	307.6497397
wheat	IN-06-0033	2008	5.007342466	295.4823808
wheat	IN-06-0033	2009	4.417632877	288.8835178
wheat	IN-06-0033	2010	4.450421918	290.2044219
wheat	IN-06-0033	2011	4.772693151	300.2662849
wheat	IN-06-0033	2012	5.011128415	300.6315683
wheat	IN-06-0033	2013	5.442739726	314.9775808
wheat	IN-06-0033	2014	5.172706849	297.078874
wheat	IN-06-0033	2015	5.134884932	294.6733096
wheat	IN-06-0033	2016	4.941896175	305.4816776
wheat	IN-06-0033	2017	4.855813699	291.0815123
wheat	IN-06-0033	2018	4.626421918	296.2581562
wheat	IN-06-0033	2019	5.136356164	317.3817096
wheat	IN-06-0033	2020	5.577204918	305.1064918
wheat	IN-06-0033	2021	5.353183562	303.1491068
wheat	IN-06-0033	2022	5.326213699	304.0821726
wheat	IN-06-0033	2023	5.464769863	305.3979397
wheat	IN-06-1057	2003	5.515230539	298.0134311
wheat	IN-06-1057	2004	5.235275956	275.8893497
wheat	IN-06-1057	2005	5.112452055	277.8243616
wheat	IN-06-1057	2006	5.015819178	267.3947918
wheat	IN-06-1057	2007	4.95650411	266.8365425
wheat	IN-06-1057	2008	5.042057534	273.2310027
wheat	IN-06-1057	2009	4.625030137	262.1592493
wheat	IN-06-1057	2010	4.65369863	262.3985699
wheat	IN-06-1057	2011	5.032391781	279.2348438
wheat	IN-06-1057	2012	5.225090164	278.4860792
wheat	IN-06-1057	2013	5.775531507	302.2292493
wheat	IN-06-1057	2014	5.429520548	278.7069534
wheat	IN-06-1057	2015	5.171093151	267.4490356
wheat	IN-06-1057	2016	5.242213115	281.8530683
wheat	IN-06-1057	2017	4.868512329	264.6167452
wheat	IN-06-1057	2018	4.795383562	264.0977205
wheat	IN-06-1057	2019	5.25250411	279.8506658
wheat	IN-06-1057	2020	5.678087432	287.0731557
wheat	IN-06-1057	2021	5.246482192	273.5849178
wheat	IN-06-1057	2022	5.328158904	279.3117014
wheat	IN-06-1057	2023	5.160854795	270.3344055
wheat	IN-06-0036	2003	4.637520958	294.6359401
wheat	IN-06-0036	2004	4.209237705	287.8102077
wheat	IN-06-0036	2005	3.967213699	285.7223781
wheat	IN-06-0036	2006	4.700065753	296.7701836
wheat	IN-06-0036	2007	5.014646575	301.2006082
wheat	IN-06-0036	2008	4.729841096	292.8065342
wheat	IN-06-0036	2009	4.47849863	291.955937
wheat	IN-06-0036	2010	4.714780822	294.8499151
wheat	IN-06-0036	2011	4.950512329	300.8807342
wheat	IN-06-0036	2012	5.054387978	303.6279836
wheat	IN-06-0036	2013	5.558123288	321.0245781
wheat	IN-06-0036	2014	5.181216438	297.4287123
wheat	IN-06-0036	2015	5.188830137	295.1323096
wheat	IN-06-0036	2016	4.93704918	304.517806
wheat	IN-06-0036	2017	4.870945205	290.4969288
wheat	IN-06-0036	2018	4.591213699	291.846726
wheat	IN-06-0036	2019	5.129736986	315.6913973
wheat	IN-06-0036	2020	5.861057377	311.9260574
wheat	IN-06-0036	2021	5.322106849	300.8346795
wheat	IN-06-0036	2022	5.533857534	309.0601562
wheat	IN-06-0036	2023	5.802079452	312.027611
wheat	IN-06-0024	2003	4.466505988	271.102006
wheat	IN-06-0024	2004	4.657472678	270.7006421
wheat	IN-06-0024	2005	4.294821918	262.7957233
wheat	IN-06-0024	2006	4.49869589	267.9228
wheat	IN-06-0024	2007	4.52630137	266.0450356
wheat	IN-06-0024	2008	4.668873973	272.5352219
wheat	IN-06-0024	2009	4.326430137	263.6112986
wheat	IN-06-0024	2010	4.356358904	264.4859452
wheat	IN-06-0024	2011	4.830720548	284.4142795
wheat	IN-06-0024	2012	4.946838798	280.7541967
wheat	IN-06-0024	2013	5.669539726	304.1832685
wheat	IN-06-0024	2014	5.114347945	280.0003616
wheat	IN-06-0024	2015	5.017542466	272.3151425
wheat	IN-06-0024	2016	4.766387978	278.9639617
wheat	IN-06-0024	2017	4.393876712	260.7177288
wheat	IN-06-0024	2018	4.40689863	269.5208137
wheat	IN-06-0024	2019	4.867879452	282.4397342
wheat	IN-06-0024	2020	4.973398907	272.0729727
wheat	IN-06-0024	2021	4.889065753	276.4595534
wheat	IN-06-0024	2022	4.961273973	276.7656795
wheat	IN-06-0024	2023	4.904112329	270.6223041
wheat	IN-06-0022	2003	4.269613772	230.5644701
wheat	IN-06-0022	2004	4.143210383	213.7861995
wheat	IN-06-0022	2005	4.076235616	214.067126
wheat	IN-06-0022	2006	3.742605479	200.3095452
wheat	IN-06-0022	2007	3.546243836	194.4013425
wheat	IN-06-0022	2008	4.0182	216.0608466
wheat	IN-06-0022	2009	3.551717808	195.6971616
wheat	IN-06-0022	2010	3.538452055	199.4425014
wheat	IN-06-0022	2011	3.806608219	207.4072
wheat	IN-06-0022	2012	3.967054645	212.7591885
wheat	IN-06-0022	2013	4.437569863	227.6668384
wheat	IN-06-0022	2014	3.903476712	205.2979315
wheat	IN-06-0022	2015	3.415158904	190.0447096
wheat	IN-06-0022	2016	3.296469945	196.0251448
wheat	IN-06-0022	2017	2.982989041	184.3040986
wheat	IN-06-0022	2018	3.278821918	195.0793342
wheat	IN-06-0022	2019	3.353317808	198.8902356
wheat	IN-06-0022	2020	3.568590164	194.0147077
wheat	IN-06-0022	2021	3.295876712	196.127537
wheat	IN-06-0022	2022	3.698224658	199.7062192
wheat	IN-06-0022	2023	3.755142466	198.5186685
wheat	IN-06-1058	2003	4.856083832	299.5111257
wheat	IN-06-1058	2004	4.627997268	293.087235
wheat	IN-06-1058	2005	4.303657534	290.527789
wheat	IN-06-1058	2006	5.007476712	304.2965205
wheat	IN-06-1058	2007	5.213142466	305.2294137
wheat	IN-06-1058	2008	4.966657534	298.1207562
wheat	IN-06-1058	2009	4.773369863	298.3572192
wheat	IN-06-1058	2010	5.072241096	302.0488055
wheat	IN-06-1058	2011	5.344252055	312.2492356
wheat	IN-06-1058	2012	5.43495082	312.6649918
wheat	IN-06-1058	2013	5.920052055	331.1679753
wheat	IN-06-1058	2014	5.437315068	304.1500986
wheat	IN-06-1058	2015	5.5478	303.4325452
wheat	IN-06-1058	2016	5.326382514	314.557459
wheat	IN-06-1058	2017	5.201912329	296.5187479
wheat	IN-06-1058	2018	4.989917808	301.0090548
wheat	IN-06-1058	2019	5.607594521	326.3019452
wheat	IN-06-1058	2020	6.190822404	322.0551339
wheat	IN-06-1058	2021	5.597350685	308.1113068
wheat	IN-06-1058	2022	5.795632877	317.4458575
wheat	IN-06-1058	2023	6.08109863	320.4247014
wheat	IN-06-0043	2003	5.077218563	306.157488
wheat	IN-06-0043	2004	4.907647541	297.2029426
wheat	IN-06-0043	2005	4.457994521	292.1745123
wheat	IN-06-0043	2006	4.960339726	301.2205425
wheat	IN-06-0043	2007	5.138093151	301.8616466
wheat	IN-06-0043	2008	5.003928767	300.7465397
wheat	IN-06-0043	2009	4.871339726	301.3833479
wheat	IN-06-0043	2010	5.144334247	304.5555342
wheat	IN-06-0043	2011	5.464786301	317.1981507
wheat	IN-06-0043	2012	5.586027322	316.252041
wheat	IN-06-0043	2013	6.074413699	332.678011
wheat	IN-06-0043	2014	5.497117808	304.3943452
wheat	IN-06-0043	2015	5.660931507	305.3415397
wheat	IN-06-0043	2016	5.470647541	317.0275383
wheat	IN-06-0043	2017	5.297520548	298.8241178
wheat	IN-06-0043	2018	5.191687671	304.4559507
wheat	IN-06-0043	2019	5.747052055	325.6058493
wheat	IN-06-0043	2020	6.287204918	324.5510683
wheat	IN-06-0043	2021	5.699441096	311.2673589
wheat	IN-06-0043	2022	5.891115068	320.9254548
wheat	IN-06-0043	2023	6.080016438	318.7016959
wheat	IN-06-0028	2003	4.422389222	290.5458563
wheat	IN-06-0028	2004	4.397046448	292.0627077
wheat	IN-06-0028	2005	3.983490411	285.5548849
wheat	IN-06-0028	2006	4.682227397	299.2024767
wheat	IN-06-0028	2007	5.247241096	305.9365918
wheat	IN-06-0028	2008	4.989334247	295.2404438
wheat	IN-06-0028	2009	4.462	289.3744027
wheat	IN-06-0028	2010	4.499224658	290.5891534
wheat	IN-06-0028	2011	4.892257534	302.4577918
wheat	IN-06-0028	2012	5.086620219	302.1720874
wheat	IN-06-0028	2013	5.553865753	316.7811233
wheat	IN-06-0028	2014	5.216473973	297.8040329
wheat	IN-06-0028	2015	5.317608219	297.9378521
wheat	IN-06-0028	2016	5.106502732	308.6250792
wheat	IN-06-0028	2017	4.943934247	291.7923123
wheat	IN-06-0028	2018	4.718410959	296.5374493
wheat	IN-06-0028	2019	5.233671233	317.8004493
wheat	IN-06-0028	2020	5.595196721	305.0270273
wheat	IN-06-0028	2021	5.411268493	304.1923918
wheat	IN-06-0028	2022	5.400446575	306.197789
wheat	IN-06-0028	2023	5.571909589	307.5185123
wheat	IN-06-0007	2003	5.56252994	316.7889371
wheat	IN-06-0007	2004	5.280631148	300.6333661
wheat	IN-06-0007	2005	5.118221918	302.4562137
wheat	IN-06-0007	2006	5.147594521	295.9117589
wheat	IN-06-0007	2007	5.136813699	296.4775123
wheat	IN-06-0007	2008	5.165816438	301.6515726
wheat	IN-06-0007	2009	4.827520548	294.8998384
wheat	IN-06-0007	2010	4.885027397	295.2044192
wheat	IN-06-0007	2011	5.24310137	309.5966082
wheat	IN-06-0007	2012	5.544928962	310.4762814
wheat	IN-06-0007	2013	6.08910137	328.2009041
wheat	IN-06-0007	2014	5.669561644	305.1511808
wheat	IN-06-0007	2015	5.523668493	298.401063
wheat	IN-06-0007	2016	5.422193989	307.3898962
wheat	IN-06-0007	2017	5.106756164	294.046389
